Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 3.873226e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 450s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011346 | lrm: 1.00 | dt: 9175ms | tok/sec: 28,570 | mfu: 1.1% | epoch: 1 | remaining: 450s    
step 00001 (0.0%) | loss: 8.845337 | lrm: 1.00 | dt: 243ms | tok/sec: 1,078,260 | mfu: 42.2% | epoch: 1 | remaining: 450s    
step 00002 (0.0%) | loss: 8.439029 | lrm: 1.00 | dt: 246ms | tok/sec: 1,064,173 | mfu: 41.7% | epoch: 1 | remaining: 450s    
step 00003 (0.0%) | loss: 7.969081 | lrm: 1.00 | dt: 246ms | tok/sec: 1,066,416 | mfu: 41.7% | epoch: 1 | remaining: 450s    
step 00004 (0.0%) | loss: 7.586236 | lrm: 1.00 | dt: 265ms | tok/sec: 988,379 | mfu: 38.7% | epoch: 1 | remaining: 450s    
step 00005 (0.0%) | loss: 7.255635 | lrm: 1.00 | dt: 257ms | tok/sec: 1,021,205 | mfu: 40.0% | epoch: 1 | remaining: 450s    
step 00006 (0.0%) | loss: 7.005820 | lrm: 1.00 | dt: 247ms | tok/sec: 1,060,463 | mfu: 41.5% | epoch: 1 | remaining: 450s    
step 00007 (0.0%) | loss: 6.803768 | lrm: 1.00 | dt: 247ms | tok/sec: 1,062,047 | mfu: 41.6% | epoch: 1 | remaining: 450s    
step 00008 (0.0%) | loss: 6.632703 | lrm: 1.00 | dt: 263ms | tok/sec: 994,864 | mfu: 38.9% | epoch: 1 | remaining: 450s    
step 00009 (0.0%) | loss: 6.487919 | lrm: 1.00 | dt: 255ms | tok/sec: 1,029,976 | mfu: 40.3% | epoch: 1 | remaining: 450s    
step 00010 (0.0%) | loss: 6.368013 | lrm: 1.00 | dt: 249ms | tok/sec: 1,054,875 | mfu: 41.3% | epoch: 1 | remaining: 450s    
step 00011 (0.0%) | loss: 6.262011 | lrm: 1.00 | dt: 249ms | tok/sec: 1,053,999 | mfu: 41.3% | epoch: 1 | remaining: 450s    
step 00012 (0.1%) | loss: 6.166639 | lrm: 1.00 | dt: 258ms | tok/sec: 1,014,906 | mfu: 39.7% | epoch: 1 | remaining: 449s    
step 00013 (0.1%) | loss: 6.086058 | lrm: 1.00 | dt: 258ms | tok/sec: 1,017,421 | mfu: 39.8% | epoch: 1 | remaining: 449s    
step 00154 (8.1%) | loss: 3.486235 | lrm: 1.00 | dt: 252ms | tok/sec: 1,041,438 | mfu: 40.8% | epoch: 1 | remaining: 414s    
step 00155 (8.1%) | loss: 3.487851 | lrm: 1.00 | dt: 253ms | tok/sec: 1,035,326 | mfu: 40.5% | epoch: 1 | remaining: 413s    
step 00156 (8.2%) | loss: 3.488637 | lrm: 1.00 | dt: 256ms | tok/sec: 1,025,618 | mfu: 40.1% | epoch: 1 | remaining: 413s    
step 00157 (8.2%) | loss: 3.479570 | lrm: 1.00 | dt: 254ms | tok/sec: 1,032,856 | mfu: 40.4% | epoch: 1 | remaining: 413s    
step 00158 (8.3%) | loss: 3.472691 | lrm: 1.00 | dt: 254ms | tok/sec: 1,032,759 | mfu: 40.4% | epoch: 1 | remaining: 412s    
step 00159 (8.3%) | loss: 3.468256 | lrm: 1.00 | dt: 253ms | tok/sec: 1,034,938 | mfu: 40.5% | epoch: 1 | remaining: 412s    
step 00160 (8.4%) | loss: 3.464346 | lrm: 1.00 | dt: 254ms | tok/sec: 1,033,620 | mfu: 40.5% | epoch: 1 | remaining: 412s    
step 00161 (8.4%) | loss: 3.459952 | lrm: 1.00 | dt: 253ms | tok/sec: 1,036,381 | mfu: 40.6% | epoch: 1 | remaining: 412s    
step 00162 (8.5%) | loss: 3.457969 | lrm: 1.00 | dt: 255ms | tok/sec: 1,028,118 | mfu: 40.2% | epoch: 1 | remaining: 411s    
step 00163 (8.6%) | loss: 3.452469 | lrm: 1.00 | dt: 253ms | tok/sec: 1,034,599 | mfu: 40.5% | epoch: 1 | remaining: 411s    
step 00164 (8.6%) | loss: 3.451934 | lrm: 1.00 | dt: 252ms | tok/sec: 1,040,808 | mfu: 40.7% | epoch: 1 | remaining: 411s    
step 00165 (8.7%) | loss: 3.448502 | lrm: 1.00 | dt: 253ms | tok/sec: 1,036,558 | mfu: 40.6% | epoch: 1 | remaining: 411s    
step 00166 (8.7%) | loss: 3.448733 | lrm: 1.00 | dt: 253ms | tok/sec: 1,035,423 | mfu: 40.5% | epoch: 1 | remaining: 410s    
step 00167 (8.8%) | loss: 3.445593 | lrm: 1.00 | dt: 253ms | tok/sec: 1,036,357 | mfu: 40.6% | epoch: 1 | remaining: 410s    
step 00168 (8.8%) | loss: 3.440799 | lrm: 1.00 | dt: 253ms | tok/sec: 1,037,937 | mfu: 40.6% | epoch: 1 | remaining: 410s    
step 00169 (8.9%) | loss: 3.437847 | lrm: 1.00 | dt: 254ms | tok/sec: 1,033,759 | mfu: 40.5% | epoch: 1 | remaining: 410s    
step 00170 (9.0%) | loss: 3.432618 | lrm: 1.00 | dt: 253ms | tok/sec: 1,036,152 | mfu: 40.6% | epoch: 1 | remaining: 409s    
step 00171 (9.0%) | loss: 3.435760 | lrm: 1.00 | dt: 253ms | tok/sec: 1,038,163 | mfu: 40.6% | epoch: 1 | remaining: 409s    
step 00172 (9.1%) | loss: 3.434813 | lrm: 1.00 | dt: 253ms | tok/sec: 1,034,891 | mfu: 40.5% | epoch: 1 | remaining: 409s    
step 00173 (9.1%) | loss: 3.432621 | lrm: 1.00 | dt: 255ms | tok/sec: 1,028,619 | mfu: 40.3% | epoch: 1 | remaining: 409s    
step 00174 (9.2%) | loss: 3.429347 | lrm: 1.00 | dt: 253ms | tok/sec: 1,035,129 | mfu: 40.5% | epoch: 1 | remaining: 408s    
step 00175 (9.2%) | loss: 3.426412 | lrm: 1.00 | dt: 253ms | tok/sec: 1,037,501 | mfu: 40.6% | epoch: 1 | remaining: 408s    
step 00176 (9.3%) | loss: 3.425937 | lrm: 1.00 | dt: 254ms | tok/sec: 1,033,825 | mfu: 40.5% | epoch: 1 | remaining: 408s    
step 00177 (9.3%) | loss: 3.418502 | lrm: 1.00 | dt: 254ms | tok/sec: 1,032,225 | mfu: 40.4% | epoch: 1 | remaining: 408s    
step 00178 (9.4%) | loss: 3.418953 | lrm: 1.00 | dt: 255ms | tok/sec: 1,029,196 | mfu: 40.3% | epoch: 1 | remaining: 407s    
step 00179 (9.5%) | loss: 3.412119 | lrm: 1.00 | dt: 253ms | tok/sec: 1,035,935 | mfu: 40.5% | epoch: 1 | remaining: 407s    
step 00180 (9.5%) | loss: 3.407279 | lrm: 1.00 | dt: 252ms | tok/sec: 1,041,147 | mfu: 40.8% | epoch: 1 | remaining: 407s    
step 00181 (9.6%) | loss: 3.406501 | lrm: 1.00 | dt: 255ms | tok/sec: 1,029,972 | mfu: 40.3% | epoch: 1 | remaining: 407s    
step 00182 (9.6%) | loss: 3.406546 | lrm: 1.00 | dt: 252ms | tok/sec: 1,038,451 | mfu: 40.6% | epoch: 1 | remaining: 406s    
step 00183 (9.7%) | loss: 3.403069 | lrm: 1.00 | dt: 253ms | tok/sec: 1,037,003 | mfu: 40.6% | epoch: 1 | remaining: 406s    
step 00184 (9.7%) | loss: 3.398759 | lrm: 1.00 | dt: 255ms | tok/sec: 1,026,730 | mfu: 40.2% | epoch: 1 | remaining: 406s    
step 00185 (9.8%) | loss: 3.393806 | lrm: 1.00 | dt: 255ms | tok/sec: 1,026,052 | mfu: 40.2% | epoch: 1 | remaining: 406s    
step 00186 (9.9%) | loss: 3.393814 | lrm: 1.00 | dt: 250ms | tok/sec: 1,048,264 | mfu: 41.0% | epoch: 1 | remaining: 405s    
step 00187 (9.9%) | loss: 3.394707 | lrm: 1.00 | dt: 255ms | tok/sec: 1,029,450 | mfu: 40.3% | epoch: 1 | remaining: 405s    
step 00188 (10.0%) | loss: 3.393591 | lrm: 1.00 | dt: 255ms | tok/sec: 1,027,899 | mfu: 40.2% | epoch: 1 | remaining: 405s    
step 00189 (10.0%) | loss: 3.392631 | lrm: 1.00 | dt: 255ms | tok/sec: 1,028,941 | mfu: 40.3% | epoch: 1 | remaining: 405s    
step 00190 (10.1%) | loss: 3.393434 | lrm: 1.00 | dt: 253ms | tok/sec: 1,036,068 | mfu: 40.6% | epoch: 1 | remaining: 404s    
step 00191 (10.1%) | loss: 3.393577 | lrm: 1.00 | dt: 254ms | tok/sec: 1,032,375 | mfu: 40.4% | epoch: 1 | remaining: 404s    
step 00192 (10.2%) | loss: 3.393782 | lrm: 1.00 | dt: 253ms | tok/sec: 1,034,303 | mfu: 40.5% | epoch: 1 | remaining: 404s    
step 00193 (10.2%) | loss: 3.395044 | lrm: 1.00 | dt: 254ms | tok/sec: 1,030,760 | mfu: 40.3% | epoch: 1 | remaining: 404s    
step 00194 (10.3%) | loss: 3.389458 | lrm: 1.00 | dt: 253ms | tok/sec: 1,036,032 | mfu: 40.6% | epoch: 1 | remaining: 403s    
step 00195 (10.4%) | loss: 3.384516 | lrm: 1.00 | dt: 252ms | tok/sec: 1,041,995 | mfu: 40.8% | epoch: 1 | remaining: 403s    
step 00196 (10.4%) | loss: 3.382322 | lrm: 1.00 | dt: 254ms | tok/sec: 1,032,993 | mfu: 40.4% | epoch: 1 | remaining: 403s    
step 00197 (10.5%) | loss: 3.382699 | lrm: 1.00 | dt: 256ms | tok/sec: 1,024,568 | mfu: 40.1% | epoch: 1 | remaining: 403s    
step 00198 (10.5%) | loss: 3.378526 | lrm: 1.00 | dt: 254ms | tok/sec: 1,031,838 | mfu: 40.4% | epoch: 1 | remaining: 402s    
step 00199 (10.6%) | loss: 3.376053 | lrm: 1.00 | dt: 250ms | tok/sec: 1,049,413 | mfu: 41.1% | epoch: 1 | remaining: 402s    
step 00200 (10.6%) | loss: 3.374867 | lrm: 1.00 | dt: 256ms | tok/sec: 1,022,749 | mfu: 40.0% | epoch: 1 | remaining: 402s    
step 00201 (10.7%) | loss: 3.373573 | lrm: 1.00 | dt: 257ms | tok/sec: 1,021,887 | mfu: 40.0% | epoch: 1 | remaining: 402s    
step 00202 (10.8%) | loss: 3.370962 | lrm: 1.00 | dt: 252ms | tok/sec: 1,040,913 | mfu: 40.7% | epoch: 1 | remaining: 401s    
step 00203 (10.8%) | loss: 3.363848 | lrm: 1.00 | dt: 253ms | tok/sec: 1,034,198 | mfu: 40.5% | epoch: 1 | remaining: 401s    
step 00204 (10.9%) | loss: 3.358457 | lrm: 1.00 | dt: 252ms | tok/sec: 1,041,425 | mfu: 40.8% | epoch: 1 | remaining: 401s    
step 00205 (10.9%) | loss: 3.355533 | lrm: 1.00 | dt: 252ms | tok/sec: 1,039,867 | mfu: 40.7% | epoch: 1 | remaining: 401s    
step 00206 (11.0%) | loss: 3.351022 | lrm: 1.00 | dt: 254ms | tok/sec: 1,030,581 | mfu: 40.3% | epoch: 1 | remaining: 400s    
step 00207 (11.0%) | loss: 3.350554 | lrm: 1.00 | dt: 252ms | tok/sec: 1,038,625 | mfu: 40.7% | epoch: 1 | remaining: 400s    
step 00208 (11.1%) | loss: 3.339240 | lrm: 1.00 | dt: 254ms | tok/sec: 1,030,285 | mfu: 40.3% | epoch: 1 | remaining: 400s    
step 00209 (11.2%) | loss: 3.331297 | lrm: 1.00 | dt: 253ms | tok/sec: 1,034,175 | mfu: 40.5% | epoch: 1 | remaining: 400s    
step 00210 (11.2%) | loss: 3.327602 | lrm: 1.00 | dt: 254ms | tok/sec: 1,030,115 | mfu: 40.3% | epoch: 1 | remaining: 399s    
step 00211 (11.3%) | loss: 3.328943 | lrm: 1.00 | dt: 252ms | tok/sec: 1,040,036 | mfu: 40.7% | epoch: 1 | remaining: 399s    
step 00212 (11.3%) | loss: 3.326344 | lrm: 1.00 | dt: 253ms | tok/sec: 1,035,231 | mfu: 40.5% | epoch: 1 | remaining: 399s    
step 00213 (11.4%) | loss: 3.329232 | lrm: 1.00 | dt: 254ms | tok/sec: 1,031,829 | mfu: 40.4% | epoch: 1 | remaining: 399s    
step 00214 (11.4%) | loss: 3.327280 | lrm: 1.00 | dt: 254ms | tok/sec: 1,032,895 | mfu: 40.4% | epoch: 1 | remaining: 398s    
step 00215 (11.5%) | loss: 3.323638 | lrm: 1.00 | dt: 253ms | tok/sec: 1,035,899 | mfu: 40.5% | epoch: 1 | remaining: 398s    
step 00216 (11.5%) | loss: 3.324948 | lrm: 1.00 | dt: 252ms | tok/sec: 1,038,288 | mfu: 40.6% | epoch: 1 | remaining: 398s    
step 00217 (11.6%) | loss: 3.326162 | lrm: 1.00 | dt: 254ms | tok/sec: 1,033,844 | mfu: 40.5% | epoch: 1 | remaining: 398s    
step 00218 (11.7%) | loss: 3.326391 | lrm: 1.00 | dt: 255ms | tok/sec: 1,027,432 | mfu: 40.2% | epoch: 1 | remaining: 397s    
step 00219 (11.7%) | loss: 3.320644 | lrm: 1.00 | dt: 253ms | tok/sec: 1,034,857 | mfu: 40.5% | epoch: 1 | remaining: 397s    
step 00220 (11.8%) | loss: 3.320705 | lrm: 1.00 | dt: 252ms | tok/sec: 1,041,472 | mfu: 40.8% | epoch: 1 | remaining: 397s    
step 00221 (11.8%) | loss: 3.320749 | lrm: 1.00 | dt: 253ms | tok/sec: 1,037,190 | mfu: 40.6% | epoch: 1 | remaining: 397s    
step 00222 (11.9%) | loss: 3.317501 | lrm: 1.00 | dt: 254ms | tok/sec: 1,033,479 | mfu: 40.5% | epoch: 1 | remaining: 396s    
step 00223 (11.9%) | loss: 3.318682 | lrm: 1.00 | dt: 253ms | tok/sec: 1,037,917 | mfu: 40.6% | epoch: 1 | remaining: 396s    
step 00224 (12.0%) | loss: 3.322482 | lrm: 1.00 | dt: 255ms | tok/sec: 1,029,263 | mfu: 40.3% | epoch: 1 | remaining: 396s    
step 00225 (12.1%) | loss: 3.323152 | lrm: 1.00 | dt: 253ms | tok/sec: 1,036,364 | mfu: 40.6% | epoch: 1 | remaining: 396s    
step 00226 (12.1%) | loss: 3.322834 | lrm: 1.00 | dt: 255ms | tok/sec: 1,028,694 | mfu: 40.3% | epoch: 1 | remaining: 395s    
step 00227 (12.2%) | loss: 3.318931 | lrm: 1.00 | dt: 252ms | tok/sec: 1,041,604 | mfu: 40.8% | epoch: 1 | remaining: 395s    
step 00228 (12.2%) | loss: 3.322199 | lrm: 1.00 | dt: 253ms | tok/sec: 1,036,652 | mfu: 40.6% | epoch: 1 | remaining: 395s    
step 00229 (12.3%) | loss: 3.316875 | lrm: 1.00 | dt: 252ms | tok/sec: 1,038,747 | mfu: 40.7% | epoch: 1 | remaining: 395s    
step 00230 (12.3%) | loss: 3.321918 | lrm: 1.00 | dt: 253ms | tok/sec: 1,036,734 | mfu: 40.6% | epoch: 1 | remaining: 394s    
step 00231 (12.4%) | loss: 3.322637 | lrm: 1.00 | dt: 252ms | tok/sec: 1,040,905 | mfu: 40.7% | epoch: 1 | remaining: 394s    
step 00232 (12.4%) | loss: 3.322294 | lrm: 1.00 | dt: 253ms | tok/sec: 1,034,465 | mfu: 40.5% | epoch: 1 | remaining: 394s    
step 00233 (12.5%) | loss: 3.320065 | lrm: 1.00 | dt: 253ms | tok/sec: 1,034,229 | mfu: 40.5% | epoch: 1 | remaining: 393s    
step 00234 (12.6%) | loss: 3.316031 | lrm: 1.00 | dt: 253ms | tok/sec: 1,035,907 | mfu: 40.5% | epoch: 1 | remaining: 393s    
step 00235 (12.6%) | loss: 3.318924 | lrm: 1.00 | dt: 252ms | tok/sec: 1,042,243 | mfu: 40.8% | epoch: 1 | remaining: 393s    
step 00236 (12.7%) | loss: 3.322634 | lrm: 1.00 | dt: 255ms | tok/sec: 1,029,720 | mfu: 40.3% | epoch: 1 | remaining: 393s    
step 00237 (12.7%) | loss: 3.322514 | lrm: 1.00 | dt: 251ms | tok/sec: 1,043,698 | mfu: 40.9% | epoch: 1 | remaining: 392s    
step 00238 (12.8%) | loss: 3.317602 | lrm: 1.00 | dt: 254ms | tok/sec: 1,033,834 | mfu: 40.5% | epoch: 1 | remaining: 392s    
step 00239 (12.8%) | loss: 3.314506 | lrm: 1.00 | dt: 254ms | tok/sec: 1,030,366 | mfu: 40.3% | epoch: 1 | remaining: 392s    
step 00240 (12.9%) | loss: 3.314230 | lrm: 1.00 | dt: 256ms | tok/sec: 1,024,671 | mfu: 40.1% | epoch: 1 | remaining: 392s    
step 00241 (13.0%) | loss: 3.313311 | lrm: 1.00 | dt: 251ms | tok/sec: 1,044,967 | mfu: 40.9% | epoch: 1 | remaining: 391s    
step 00242 (13.0%) | loss: 3.314417 | lrm: 1.00 | dt: 255ms | tok/sec: 1,026,688 | mfu: 40.2% | epoch: 1 | remaining: 391s    
step 00243 (13.1%) | loss: 3.309516 | lrm: 1.00 | dt: 253ms | tok/sec: 1,037,968 | mfu: 40.6% | epoch: 1 | remaining: 391s    
step 00244 (13.1%) | loss: 3.298970 | lrm: 1.00 | dt: 254ms | tok/sec: 1,033,470 | mfu: 40.5% | epoch: 1 | remaining: 391s    
step 00245 (13.2%) | loss: 3.291733 | lrm: 1.00 | dt: 253ms | tok/sec: 1,034,696 | mfu: 40.5% | epoch: 1 | remaining: 390s    
step 00246 (13.2%) | loss: 3.289511 | lrm: 1.00 | dt: 253ms | tok/sec: 1,034,196 | mfu: 40.5% | epoch: 1 | remaining: 390s    
step 00247 (13.3%) | loss: 3.288909 | lrm: 1.00 | dt: 251ms | tok/sec: 1,044,284 | mfu: 40.9% | epoch: 1 | remaining: 390s    
step 00248 (13.3%) | loss: 3.288724 | lrm: 1.00 | dt: 256ms | tok/sec: 1,025,703 | mfu: 40.1% | epoch: 1 | remaining: 390s    
step 00249 (13.4%) | loss: 3.291386 | lrm: 1.00 | dt: 252ms | tok/sec: 1,040,016 | mfu: 40.7% | epoch: 1 | remaining: 389s    
step 00250 (13.5%) | loss: 3.291466 | lrm: 1.00 | dt: 252ms | tok/sec: 1,038,810 | mfu: 40.7% | epoch: 1 | remaining: 389s    
step 00251 (13.5%) | loss: 3.291818 | lrm: 1.00 | dt: 255ms | tok/sec: 1,029,809 | mfu: 40.3% | epoch: 1 | remaining: 389s    
step 00252 (13.6%) | loss: 3.286728 | lrm: 1.00 | dt: 252ms | tok/sec: 1,039,177 | mfu: 40.7% | epoch: 1 | remaining: 389s    
step 00253 (13.6%) | loss: 3.285654 | lrm: 1.00 | dt: 252ms | tok/sec: 1,041,226 | mfu: 40.8% | epoch: 1 | remaining: 388s    
step 00254 (13.7%) | loss: 3.282225 | lrm: 1.00 | dt: 255ms | tok/sec: 1,029,518 | mfu: 40.3% | epoch: 1 | remaining: 388s    
step 00255 (13.7%) | loss: 3.285032 | lrm: 1.00 | dt: 253ms | tok/sec: 1,035,628 | mfu: 40.5% | epoch: 1 | remaining: 388s    
step 00256 (13.8%) | loss: 3.278950 | lrm: 1.00 | dt: 252ms | tok/sec: 1,041,225 | mfu: 40.8% | epoch: 1 | remaining: 388s    
step 00257 (13.9%) | loss: 3.276864 | lrm: 1.00 | dt: 253ms | tok/sec: 1,034,529 | mfu: 40.5% | epoch: 1 | remaining: 387s    
step 00258 (13.9%) | loss: 3.278265 | lrm: 1.00 | dt: 253ms | tok/sec: 1,037,831 | mfu: 40.6% | epoch: 1 | remaining: 387s    
step 00259 (14.0%) | loss: 3.274532 | lrm: 1.00 | dt: 253ms | tok/sec: 1,037,985 | mfu: 40.6% | epoch: 1 | remaining: 387s    
step 00260 (14.0%) | loss: 3.271635 | lrm: 1.00 | dt: 254ms | tok/sec: 1,030,794 | mfu: 40.3% | epoch: 1 | remaining: 387s    
step 00261 (14.1%) | loss: 3.270787 | lrm: 1.00 | dt: 254ms | tok/sec: 1,031,562 | mfu: 40.4% | epoch: 1 | remaining: 386s    
step 00262 (14.1%) | loss: 3.271133 | lrm: 1.00 | dt: 252ms | tok/sec: 1,041,461 | mfu: 40.8% | epoch: 1 | remaining: 386s    
step 00263 (14.2%) | loss: 3.269732 | lrm: 1.00 | dt: 253ms | tok/sec: 1,034,638 | mfu: 40.5% | epoch: 1 | remaining: 386s    
step 00264 (14.2%) | loss: 3.268585 | lrm: 1.00 | dt: 254ms | tok/sec: 1,033,809 | mfu: 40.5% | epoch: 1 | remaining: 386s    
step 00265 (14.3%) | loss: 3.267608 | lrm: 1.00 | dt: 253ms | tok/sec: 1,035,415 | mfu: 40.5% | epoch: 1 | remaining: 385s    
step 00266 (14.4%) | loss: 3.265405 | lrm: 1.00 | dt: 252ms | tok/sec: 1,039,348 | mfu: 40.7% | epoch: 1 | remaining: 385s    
step 00267 (14.4%) | loss: 3.263188 | lrm: 1.00 | dt: 252ms | tok/sec: 1,040,431 | mfu: 40.7% | epoch: 1 | remaining: 385s    
step 00268 (14.5%) | loss: 3.266179 | lrm: 1.00 | dt: 254ms | tok/sec: 1,034,091 | mfu: 40.5% | epoch: 1 | remaining: 385s    
step 00269 (14.5%) | loss: 3.264110 | lrm: 1.00 | dt: 256ms | tok/sec: 1,024,457 | mfu: 40.1% | epoch: 1 | remaining: 384s    
step 00270 (14.6%) | loss: 3.258315 | lrm: 1.00 | dt: 253ms | tok/sec: 1,035,629 | mfu: 40.5% | epoch: 1 | remaining: 384s    
step 00271 (14.6%) | loss: 3.260061 | lrm: 1.00 | dt: 253ms | tok/sec: 1,037,043 | mfu: 40.6% | epoch: 1 | remaining: 384s    
step 00272 (14.7%) | loss: 3.256852 | lrm: 1.00 | dt: 253ms | tok/sec: 1,036,413 | mfu: 40.6% | epoch: 1 | remaining: 384s    
step 00273 (14.8%) | loss: 3.253373 | lrm: 1.00 | dt: 254ms | tok/sec: 1,032,602 | mfu: 40.4% | epoch: 1 | remaining: 383s    
step 00274 (14.8%) | loss: 3.247872 | lrm: 1.00 | dt: 252ms | tok/sec: 1,040,407 | mfu: 40.7% | epoch: 1 | remaining: 383s    
step 00275 (14.9%) | loss: 3.249017 | lrm: 1.00 | dt: 252ms | tok/sec: 1,038,678 | mfu: 40.7% | epoch: 1 | remaining: 383s    
step 00276 (14.9%) | loss: 3.247528 | lrm: 1.00 | dt: 252ms | tok/sec: 1,041,439 | mfu: 40.8% | epoch: 1 | remaining: 383s    
step 00277 (15.0%) | loss: 3.242229 | lrm: 1.00 | dt: 254ms | tok/sec: 1,033,201 | mfu: 40.4% | epoch: 1 | remaining: 382s    
step 00278 (15.0%) | loss: 3.246817 | lrm: 1.00 | dt: 252ms | tok/sec: 1,040,859 | mfu: 40.7% | epoch: 1 | remaining: 382s    
step 00279 (15.1%) | loss: 3.241920 | lrm: 1.00 | dt: 253ms | tok/sec: 1,036,565 | mfu: 40.6% | epoch: 1 | remaining: 382s    
step 00280 (15.1%) | loss: 3.236248 | lrm: 1.00 | dt: 256ms | tok/sec: 1,025,440 | mfu: 40.1% | epoch: 1 | remaining: 382s    
step 00281 (15.2%) | loss: 3.235459 | lrm: 1.00 | dt: 251ms | tok/sec: 1,043,466 | mfu: 40.8% | epoch: 1 | remaining: 381s    
step 00282 (15.3%) | loss: 3.231586 | lrm: 1.00 | dt: 251ms | tok/sec: 1,044,700 | mfu: 40.9% | epoch: 1 | remaining: 381s    
step 00283 (15.3%) | loss: 3.230349 | lrm: 1.00 | dt: 253ms | tok/sec: 1,034,162 | mfu: 40.5% | epoch: 1 | remaining: 381s    
step 00284 (15.4%) | loss: 3.230162 | lrm: 1.00 | dt: 253ms | tok/sec: 1,036,040 | mfu: 40.6% | epoch: 1 | remaining: 381s    
step 00285 (15.4%) | loss: 3.231476 | lrm: 1.00 | dt: 252ms | tok/sec: 1,039,970 | mfu: 40.7% | epoch: 1 | remaining: 380s    
step 00286 (15.5%) | loss: 3.231611 | lrm: 1.00 | dt: 252ms | tok/sec: 1,038,702 | mfu: 40.7% | epoch: 1 | remaining: 380s    
step 00287 (15.5%) | loss: 3.232798 | lrm: 1.00 | dt: 252ms | tok/sec: 1,039,498 | mfu: 40.7% | epoch: 1 | remaining: 380s    
step 00288 (15.6%) | loss: 3.230228 | lrm: 1.00 | dt: 255ms | tok/sec: 1,027,644 | mfu: 40.2% | epoch: 1 | remaining: 380s    
step 00289 (15.7%) | loss: 3.229151 | lrm: 1.00 | dt: 252ms | tok/sec: 1,039,995 | mfu: 40.7% | epoch: 1 | remaining: 379s    
step 00290 (15.7%) | loss: 3.235942 | lrm: 1.00 | dt: 252ms | tok/sec: 1,038,450 | mfu: 40.6% | epoch: 1 | remaining: 379s    
step 00291 (15.8%) | loss: 3.236322 | lrm: 1.00 | dt: 254ms | tok/sec: 1,030,083 | mfu: 40.3% | epoch: 1 | remaining: 379s    
step 00292 (15.8%) | loss: 3.234456 | lrm: 1.00 | dt: 252ms | tok/sec: 1,038,433 | mfu: 40.6% | epoch: 1 | remaining: 379s    
step 00293 (15.9%) | loss: 3.235506 | lrm: 1.00 | dt: 252ms | tok/sec: 1,039,802 | mfu: 40.7% | epoch: 1 | remaining: 378s    
step 00294 (15.9%) | loss: 3.234188 | lrm: 1.00 | dt: 253ms | tok/sec: 1,035,748 | mfu: 40.5% | epoch: 1 | remaining: 378s    
step 00295 (16.0%) | loss: 3.236844 | lrm: 1.00 | dt: 251ms | tok/sec: 1,042,855 | mfu: 40.8% | epoch: 1 | remaining: 378s    
step 00296 (16.0%) | loss: 3.238521 | lrm: 1.00 | dt: 255ms | tok/sec: 1,029,942 | mfu: 40.3% | epoch: 1 | remaining: 378s    
step 00297 (16.1%) | loss: 3.241430 | lrm: 1.00 | dt: 254ms | tok/sec: 1,030,790 | mfu: 40.3% | epoch: 1 | remaining: 377s    
step 00298 (16.2%) | loss: 3.236225 | lrm: 1.00 | dt: 252ms | tok/sec: 1,042,009 | mfu: 40.8% | epoch: 1 | remaining: 377s    
step 00299 (16.2%) | loss: 3.236135 | lrm: 1.00 | dt: 252ms | tok/sec: 1,038,618 | mfu: 40.7% | epoch: 1 | remaining: 377s    
step 00300 (16.3%) | loss: 3.228159 | lrm: 1.00 | dt: 252ms | tok/sec: 1,039,366 | mfu: 40.7% | epoch: 1 | remaining: 377s    
step 00301 (16.3%) | loss: 3.223771 | lrm: 1.00 | dt: 255ms | tok/sec: 1,029,403 | mfu: 40.3% | epoch: 1 | remaining: 376s    
step 00302 (16.4%) | loss: 3.222969 | lrm: 1.00 | dt: 253ms | tok/sec: 1,034,715 | mfu: 40.5% | epoch: 1 | remaining: 376s    
step 00303 (16.4%) | loss: 3.223566 | lrm: 1.00 | dt: 254ms | tok/sec: 1,030,241 | mfu: 40.3% | epoch: 1 | remaining: 376s    
step 00304 (16.5%) | loss: 3.225257 | lrm: 1.00 | dt: 254ms | tok/sec: 1,032,866 | mfu: 40.4% | epoch: 1 | remaining: 376s    
step 00305 (16.6%) | loss: 3.224229 | lrm: 1.00 | dt: 253ms | tok/sec: 1,036,803 | mfu: 40.6% | epoch: 1 | remaining: 375s    
step 00306 (16.6%) | loss: 3.221105 | lrm: 1.00 | dt: 253ms | tok/sec: 1,037,048 | mfu: 40.6% | epoch: 1 | remaining: 375s    
step 00307 (16.7%) | loss: 3.221481 | lrm: 1.00 | dt: 252ms | tok/sec: 1,038,869 | mfu: 40.7% | epoch: 1 | remaining: 375s    
step 00308 (16.7%) | loss: 3.226198 | lrm: 1.00 | dt: 252ms | tok/sec: 1,041,316 | mfu: 40.8% | epoch: 1 | remaining: 375s    
