Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,178,450
  scalars                 : 20
  total                   : 85,878,630
Estimated FLOPs per token: 4.012390e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 1200s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011343 | lrm: 1.00 | dt: 26648ms | tok/sec: 9,837 | mfu: 0.4% | epoch: 1 | remaining: 1200s    
step 00001 (0.1%) | loss: 9.196765 | lrm: 1.00 | dt: 350ms | tok/sec: 749,064 | mfu: 30.4% | epoch: 1 | remaining: 1200s    
step 00002 (0.1%) | loss: 9.106667 | lrm: 1.00 | dt: 352ms | tok/sec: 745,609 | mfu: 30.2% | epoch: 1 | remaining: 1200s    
step 00003 (0.2%) | loss: 8.744879 | lrm: 1.00 | dt: 357ms | tok/sec: 734,231 | mfu: 29.8% | epoch: 1 | remaining: 1200s    
step 00004 (0.2%) | loss: 8.459983 | lrm: 1.00 | dt: 351ms | tok/sec: 745,902 | mfu: 30.2% | epoch: 1 | remaining: 1200s    
step 00005 (0.3%) | loss: 8.193187 | lrm: 1.00 | dt: 352ms | tok/sec: 745,166 | mfu: 30.2% | epoch: 1 | remaining: 1200s    
step 00006 (0.3%) | loss: 7.974858 | lrm: 1.00 | dt: 357ms | tok/sec: 734,991 | mfu: 29.8% | epoch: 1 | remaining: 1200s    
step 00007 (0.4%) | loss: 7.776139 | lrm: 1.00 | dt: 354ms | tok/sec: 741,271 | mfu: 30.1% | epoch: 1 | remaining: 1200s    
step 00008 (0.4%) | loss: 7.586350 | lrm: 1.00 | dt: 352ms | tok/sec: 744,231 | mfu: 30.2% | epoch: 1 | remaining: 1200s    
step 00009 (0.5%) | loss: 7.396434 | lrm: 1.00 | dt: 356ms | tok/sec: 737,149 | mfu: 29.9% | epoch: 1 | remaining: 1200s    
step 00010 (0.6%) | loss: 7.219789 | lrm: 1.00 | dt: 353ms | tok/sec: 742,197 | mfu: 30.1% | epoch: 1 | remaining: 1200s    
step 00011 (0.6%) | loss: 7.049798 | lrm: 1.00 | dt: 352ms | tok/sec: 744,402 | mfu: 30.2% | epoch: 1 | remaining: 1200s    
step 00012 (0.7%) | loss: 6.894256 | lrm: 1.00 | dt: 356ms | tok/sec: 735,759 | mfu: 29.8% | epoch: 1 | remaining: 1199s    
step 00013 (0.7%) | loss: 6.754654 | lrm: 1.00 | dt: 355ms | tok/sec: 738,105 | mfu: 29.9% | epoch: 1 | remaining: 1199s    
step 00627 (34.8%) | loss: 2.968107 | lrm: 0.93 | dt: 356ms | tok/sec: 736,023 | mfu: 29.8% | epoch: 1 | remaining: 980s    
step 00628 (34.9%) | loss: 2.961816 | lrm: 0.93 | dt: 355ms | tok/sec: 737,634 | mfu: 29.9% | epoch: 1 | remaining: 980s    
step 00629 (34.9%) | loss: 2.959280 | lrm: 0.93 | dt: 356ms | tok/sec: 737,059 | mfu: 29.9% | epoch: 1 | remaining: 979s    
step 00630 (35.0%) | loss: 2.959704 | lrm: 0.93 | dt: 356ms | tok/sec: 737,330 | mfu: 29.9% | epoch: 1 | remaining: 979s    
step 00631 (35.1%) | loss: 2.959777 | lrm: 0.93 | dt: 353ms | tok/sec: 742,076 | mfu: 30.1% | epoch: 1 | remaining: 979s    
step 00632 (35.1%) | loss: 2.967104 | lrm: 0.93 | dt: 356ms | tok/sec: 737,357 | mfu: 29.9% | epoch: 1 | remaining: 978s    
step 00633 (35.2%) | loss: 2.969532 | lrm: 0.93 | dt: 356ms | tok/sec: 735,691 | mfu: 29.8% | epoch: 1 | remaining: 978s    
step 00634 (35.2%) | loss: 2.967954 | lrm: 0.93 | dt: 355ms | tok/sec: 738,264 | mfu: 29.9% | epoch: 1 | remaining: 977s    
step 00635 (35.3%) | loss: 2.963309 | lrm: 0.93 | dt: 353ms | tok/sec: 742,692 | mfu: 30.1% | epoch: 1 | remaining: 977s    
step 00636 (35.3%) | loss: 2.965918 | lrm: 0.92 | dt: 354ms | tok/sec: 740,257 | mfu: 30.0% | epoch: 1 | remaining: 977s    
step 00637 (35.4%) | loss: 2.963939 | lrm: 0.92 | dt: 357ms | tok/sec: 734,675 | mfu: 29.8% | epoch: 1 | remaining: 976s    
step 00638 (35.4%) | loss: 2.966073 | lrm: 0.92 | dt: 354ms | tok/sec: 740,254 | mfu: 30.0% | epoch: 1 | remaining: 976s    
step 00639 (35.5%) | loss: 2.966903 | lrm: 0.92 | dt: 354ms | tok/sec: 739,926 | mfu: 30.0% | epoch: 1 | remaining: 976s    
step 00640 (35.6%) | loss: 2.964770 | lrm: 0.92 | dt: 356ms | tok/sec: 737,022 | mfu: 29.9% | epoch: 1 | remaining: 975s    
step 00641 (35.6%) | loss: 2.963509 | lrm: 0.92 | dt: 356ms | tok/sec: 735,767 | mfu: 29.8% | epoch: 1 | remaining: 975s    
step 00642 (35.7%) | loss: 2.964810 | lrm: 0.92 | dt: 355ms | tok/sec: 738,931 | mfu: 30.0% | epoch: 1 | remaining: 975s    
step 00643 (35.7%) | loss: 2.969302 | lrm: 0.92 | dt: 354ms | tok/sec: 740,958 | mfu: 30.0% | epoch: 1 | remaining: 974s    
step 00644 (35.8%) | loss: 2.966250 | lrm: 0.92 | dt: 358ms | tok/sec: 731,897 | mfu: 29.7% | epoch: 1 | remaining: 974s    
step 00645 (35.8%) | loss: 2.963799 | lrm: 0.92 | dt: 357ms | tok/sec: 733,656 | mfu: 29.7% | epoch: 1 | remaining: 974s    
step 00646 (35.9%) | loss: 2.965227 | lrm: 0.92 | dt: 357ms | tok/sec: 735,016 | mfu: 29.8% | epoch: 1 | remaining: 973s    
step 00647 (35.9%) | loss: 2.962544 | lrm: 0.92 | dt: 354ms | tok/sec: 739,961 | mfu: 30.0% | epoch: 1 | remaining: 973s    
step 00648 (36.0%) | loss: 2.959950 | lrm: 0.92 | dt: 355ms | tok/sec: 739,304 | mfu: 30.0% | epoch: 1 | remaining: 972s    
step 00649 (36.1%) | loss: 2.960651 | lrm: 0.91 | dt: 355ms | tok/sec: 737,708 | mfu: 29.9% | epoch: 1 | remaining: 972s    
step 00650 (36.1%) | loss: 2.956498 | lrm: 0.91 | dt: 357ms | tok/sec: 734,531 | mfu: 29.8% | epoch: 1 | remaining: 972s    
step 00651 (36.2%) | loss: 2.954930 | lrm: 0.91 | dt: 357ms | tok/sec: 735,034 | mfu: 29.8% | epoch: 1 | remaining: 971s    
step 00652 (36.2%) | loss: 2.950987 | lrm: 0.91 | dt: 354ms | tok/sec: 740,075 | mfu: 30.0% | epoch: 1 | remaining: 971s    
step 00653 (36.3%) | loss: 2.955853 | lrm: 0.91 | dt: 355ms | tok/sec: 738,720 | mfu: 30.0% | epoch: 1 | remaining: 971s    
step 00654 (36.3%) | loss: 2.958653 | lrm: 0.91 | dt: 354ms | tok/sec: 740,338 | mfu: 30.0% | epoch: 1 | remaining: 970s    
step 00655 (36.4%) | loss: 2.963673 | lrm: 0.91 | dt: 355ms | tok/sec: 738,980 | mfu: 30.0% | epoch: 1 | remaining: 970s    
step 00656 (36.4%) | loss: 2.958657 | lrm: 0.91 | dt: 355ms | tok/sec: 738,140 | mfu: 29.9% | epoch: 1 | remaining: 970s    
step 00657 (36.5%) | loss: 2.954426 | lrm: 0.91 | dt: 355ms | tok/sec: 737,580 | mfu: 29.9% | epoch: 1 | remaining: 969s    
step 00658 (36.6%) | loss: 2.954923 | lrm: 0.91 | dt: 355ms | tok/sec: 737,801 | mfu: 29.9% | epoch: 1 | remaining: 969s    
step 00659 (36.6%) | loss: 2.957443 | lrm: 0.91 | dt: 357ms | tok/sec: 733,787 | mfu: 29.8% | epoch: 1 | remaining: 969s    
step 00660 (36.7%) | loss: 2.959655 | lrm: 0.91 | dt: 354ms | tok/sec: 740,035 | mfu: 30.0% | epoch: 1 | remaining: 968s    
step 00661 (36.7%) | loss: 2.957490 | lrm: 0.90 | dt: 354ms | tok/sec: 740,689 | mfu: 30.0% | epoch: 1 | remaining: 968s    
step 00662 (36.8%) | loss: 2.957182 | lrm: 0.90 | dt: 356ms | tok/sec: 735,730 | mfu: 29.8% | epoch: 1 | remaining: 968s    
step 00663 (36.8%) | loss: 2.959613 | lrm: 0.90 | dt: 357ms | tok/sec: 733,754 | mfu: 29.8% | epoch: 1 | remaining: 967s    
step 00664 (36.9%) | loss: 2.962592 | lrm: 0.90 | dt: 356ms | tok/sec: 735,482 | mfu: 29.8% | epoch: 1 | remaining: 967s    
step 00665 (36.9%) | loss: 2.961038 | lrm: 0.90 | dt: 353ms | tok/sec: 742,490 | mfu: 30.1% | epoch: 1 | remaining: 966s    
step 00666 (37.0%) | loss: 2.963036 | lrm: 0.90 | dt: 354ms | tok/sec: 740,052 | mfu: 30.0% | epoch: 1 | remaining: 966s    
step 00667 (37.1%) | loss: 2.962248 | lrm: 0.90 | dt: 356ms | tok/sec: 737,082 | mfu: 29.9% | epoch: 1 | remaining: 966s    
step 00668 (37.1%) | loss: 2.961700 | lrm: 0.90 | dt: 357ms | tok/sec: 734,629 | mfu: 29.8% | epoch: 1 | remaining: 965s    
step 00669 (37.2%) | loss: 2.960085 | lrm: 0.90 | dt: 355ms | tok/sec: 739,208 | mfu: 30.0% | epoch: 1 | remaining: 965s    
step 00670 (37.2%) | loss: 2.961507 | lrm: 0.90 | dt: 356ms | tok/sec: 736,044 | mfu: 29.8% | epoch: 1 | remaining: 965s    
step 00671 (37.3%) | loss: 2.958887 | lrm: 0.90 | dt: 356ms | tok/sec: 737,195 | mfu: 29.9% | epoch: 1 | remaining: 964s    
step 00672 (37.3%) | loss: 2.950262 | lrm: 0.90 | dt: 355ms | tok/sec: 737,461 | mfu: 29.9% | epoch: 1 | remaining: 964s    
step 00673 (37.4%) | loss: 2.953224 | lrm: 0.90 | dt: 355ms | tok/sec: 737,819 | mfu: 29.9% | epoch: 1 | remaining: 964s    
step 00674 (37.4%) | loss: 2.953992 | lrm: 0.89 | dt: 354ms | tok/sec: 740,062 | mfu: 30.0% | epoch: 1 | remaining: 963s    
step 00675 (37.5%) | loss: 2.959051 | lrm: 0.89 | dt: 354ms | tok/sec: 739,621 | mfu: 30.0% | epoch: 1 | remaining: 963s    
step 00676 (37.6%) | loss: 2.956275 | lrm: 0.89 | dt: 357ms | tok/sec: 733,670 | mfu: 29.8% | epoch: 1 | remaining: 963s    
step 00677 (37.6%) | loss: 2.954653 | lrm: 0.89 | dt: 356ms | tok/sec: 737,103 | mfu: 29.9% | epoch: 1 | remaining: 962s    
step 00678 (37.7%) | loss: 2.954736 | lrm: 0.89 | dt: 355ms | tok/sec: 737,600 | mfu: 29.9% | epoch: 1 | remaining: 962s    
step 00679 (37.7%) | loss: 2.955303 | lrm: 0.89 | dt: 354ms | tok/sec: 740,973 | mfu: 30.0% | epoch: 1 | remaining: 961s    
step 00680 (37.8%) | loss: 2.948311 | lrm: 0.89 | dt: 355ms | tok/sec: 739,087 | mfu: 30.0% | epoch: 1 | remaining: 961s    
step 00681 (37.8%) | loss: 2.950971 | lrm: 0.89 | dt: 356ms | tok/sec: 736,642 | mfu: 29.9% | epoch: 1 | remaining: 961s    
step 00682 (37.9%) | loss: 2.953795 | lrm: 0.89 | dt: 355ms | tok/sec: 739,035 | mfu: 30.0% | epoch: 1 | remaining: 960s    
step 00683 (37.9%) | loss: 2.958462 | lrm: 0.89 | dt: 354ms | tok/sec: 741,181 | mfu: 30.1% | epoch: 1 | remaining: 960s    
step 00684 (38.0%) | loss: 2.955175 | lrm: 0.89 | dt: 355ms | tok/sec: 738,273 | mfu: 29.9% | epoch: 1 | remaining: 960s    
step 00685 (38.1%) | loss: 2.956647 | lrm: 0.89 | dt: 355ms | tok/sec: 738,615 | mfu: 30.0% | epoch: 1 | remaining: 959s    
step 00686 (38.1%) | loss: 2.959940 | lrm: 0.89 | dt: 354ms | tok/sec: 739,783 | mfu: 30.0% | epoch: 1 | remaining: 959s    
step 00687 (38.2%) | loss: 2.955952 | lrm: 0.88 | dt: 355ms | tok/sec: 737,619 | mfu: 29.9% | epoch: 1 | remaining: 959s    
step 00688 (38.2%) | loss: 2.960790 | lrm: 0.88 | dt: 357ms | tok/sec: 735,009 | mfu: 29.8% | epoch: 1 | remaining: 958s    
step 00689 (38.3%) | loss: 2.960253 | lrm: 0.88 | dt: 357ms | tok/sec: 734,675 | mfu: 29.8% | epoch: 1 | remaining: 958s    
step 00690 (38.3%) | loss: 2.960240 | lrm: 0.88 | dt: 353ms | tok/sec: 743,119 | mfu: 30.1% | epoch: 1 | remaining: 958s    
step 00691 (38.4%) | loss: 2.965405 | lrm: 0.88 | dt: 356ms | tok/sec: 735,693 | mfu: 29.8% | epoch: 1 | remaining: 957s    
step 00692 (38.4%) | loss: 2.962980 | lrm: 0.88 | dt: 355ms | tok/sec: 737,422 | mfu: 29.9% | epoch: 1 | remaining: 957s    
step 00693 (38.5%) | loss: 2.959037 | lrm: 0.88 | dt: 358ms | tok/sec: 732,187 | mfu: 29.7% | epoch: 1 | remaining: 957s    
step 00694 (38.6%) | loss: 2.958849 | lrm: 0.88 | dt: 356ms | tok/sec: 735,641 | mfu: 29.8% | epoch: 1 | remaining: 956s    
step 00695 (38.6%) | loss: 2.953821 | lrm: 0.88 | dt: 353ms | tok/sec: 743,609 | mfu: 30.2% | epoch: 1 | remaining: 956s    
step 00696 (38.7%) | loss: 2.953564 | lrm: 0.88 | dt: 356ms | tok/sec: 736,022 | mfu: 29.8% | epoch: 1 | remaining: 955s    
step 00697 (38.7%) | loss: 2.951449 | lrm: 0.88 | dt: 356ms | tok/sec: 736,498 | mfu: 29.9% | epoch: 1 | remaining: 955s    
step 00698 (38.8%) | loss: 2.947960 | lrm: 0.88 | dt: 356ms | tok/sec: 736,626 | mfu: 29.9% | epoch: 1 | remaining: 955s    
step 00699 (38.8%) | loss: 2.947972 | lrm: 0.88 | dt: 353ms | tok/sec: 743,670 | mfu: 30.2% | epoch: 1 | remaining: 954s    
step 00700 (38.9%) | loss: 2.947363 | lrm: 0.87 | dt: 354ms | tok/sec: 740,067 | mfu: 30.0% | epoch: 1 | remaining: 954s    
step 00701 (38.9%) | loss: 2.947080 | lrm: 0.87 | dt: 356ms | tok/sec: 736,391 | mfu: 29.9% | epoch: 1 | remaining: 954s    
step 00702 (39.0%) | loss: 2.946532 | lrm: 0.87 | dt: 357ms | tok/sec: 733,602 | mfu: 29.7% | epoch: 1 | remaining: 953s    
step 00703 (39.1%) | loss: 2.946097 | lrm: 0.87 | dt: 355ms | tok/sec: 738,834 | mfu: 30.0% | epoch: 1 | remaining: 953s    
step 00704 (39.1%) | loss: 2.943518 | lrm: 0.87 | dt: 355ms | tok/sec: 738,848 | mfu: 30.0% | epoch: 1 | remaining: 953s    
step 00705 (39.2%) | loss: 2.941889 | lrm: 0.87 | dt: 355ms | tok/sec: 737,670 | mfu: 29.9% | epoch: 1 | remaining: 952s    
step 00706 (39.2%) | loss: 2.945874 | lrm: 0.87 | dt: 357ms | tok/sec: 734,723 | mfu: 29.8% | epoch: 1 | remaining: 952s    
step 00707 (39.3%) | loss: 2.946520 | lrm: 0.87 | dt: 358ms | tok/sec: 732,535 | mfu: 29.7% | epoch: 1 | remaining: 952s    
step 00708 (39.3%) | loss: 2.942940 | lrm: 0.87 | dt: 355ms | tok/sec: 739,391 | mfu: 30.0% | epoch: 1 | remaining: 951s    
step 00709 (39.4%) | loss: 2.938984 | lrm: 0.87 | dt: 354ms | tok/sec: 740,266 | mfu: 30.0% | epoch: 1 | remaining: 951s    
step 00710 (39.4%) | loss: 2.941665 | lrm: 0.87 | dt: 357ms | tok/sec: 735,119 | mfu: 29.8% | epoch: 1 | remaining: 950s    
step 00711 (39.5%) | loss: 2.936439 | lrm: 0.87 | dt: 356ms | tok/sec: 736,587 | mfu: 29.9% | epoch: 1 | remaining: 950s    
step 00712 (39.6%) | loss: 2.936938 | lrm: 0.86 | dt: 355ms | tok/sec: 738,743 | mfu: 30.0% | epoch: 1 | remaining: 950s    
step 00713 (39.6%) | loss: 2.941088 | lrm: 0.86 | dt: 354ms | tok/sec: 740,147 | mfu: 30.0% | epoch: 1 | remaining: 949s    
step 00714 (39.7%) | loss: 2.935032 | lrm: 0.86 | dt: 354ms | tok/sec: 739,498 | mfu: 30.0% | epoch: 1 | remaining: 949s    
step 00715 (39.7%) | loss: 2.939030 | lrm: 0.86 | dt: 356ms | tok/sec: 735,552 | mfu: 29.8% | epoch: 1 | remaining: 949s    
step 00716 (39.8%) | loss: 2.934344 | lrm: 0.86 | dt: 355ms | tok/sec: 737,480 | mfu: 29.9% | epoch: 1 | remaining: 948s    
step 00717 (39.8%) | loss: 2.937579 | lrm: 0.86 | dt: 354ms | tok/sec: 740,297 | mfu: 30.0% | epoch: 1 | remaining: 948s    
step 00718 (39.9%) | loss: 2.935188 | lrm: 0.86 | dt: 356ms | tok/sec: 736,812 | mfu: 29.9% | epoch: 1 | remaining: 948s    
step 00719 (39.9%) | loss: 2.937868 | lrm: 0.86 | dt: 357ms | tok/sec: 733,332 | mfu: 29.7% | epoch: 1 | remaining: 947s    
step 00720 (40.0%) | loss: 2.936890 | lrm: 0.86 | dt: 356ms | tok/sec: 736,328 | mfu: 29.9% | epoch: 1 | remaining: 947s    
step 00721 (40.1%) | loss: 2.936358 | lrm: 0.86 | dt: 355ms | tok/sec: 739,166 | mfu: 30.0% | epoch: 1 | remaining: 947s    
step 00722 (40.1%) | loss: 2.934964 | lrm: 0.86 | dt: 353ms | tok/sec: 741,652 | mfu: 30.1% | epoch: 1 | remaining: 946s    
step 00723 (40.2%) | loss: 2.935340 | lrm: 0.86 | dt: 354ms | tok/sec: 740,945 | mfu: 30.0% | epoch: 1 | remaining: 946s    
step 00724 (40.2%) | loss: 2.928912 | lrm: 0.86 | dt: 360ms | tok/sec: 727,736 | mfu: 29.5% | epoch: 1 | remaining: 945s    
step 00725 (40.3%) | loss: 2.925589 | lrm: 0.85 | dt: 358ms | tok/sec: 731,450 | mfu: 29.7% | epoch: 1 | remaining: 945s    
step 00726 (40.3%) | loss: 2.933929 | lrm: 0.85 | dt: 355ms | tok/sec: 737,521 | mfu: 29.9% | epoch: 1 | remaining: 945s    
step 00727 (40.4%) | loss: 2.936337 | lrm: 0.85 | dt: 355ms | tok/sec: 739,153 | mfu: 30.0% | epoch: 1 | remaining: 944s    
step 00728 (40.4%) | loss: 2.936698 | lrm: 0.85 | dt: 355ms | tok/sec: 737,775 | mfu: 29.9% | epoch: 1 | remaining: 944s    
step 00729 (40.5%) | loss: 2.934400 | lrm: 0.85 | dt: 354ms | tok/sec: 740,014 | mfu: 30.0% | epoch: 1 | remaining: 944s    
step 00730 (40.6%) | loss: 2.936610 | lrm: 0.85 | dt: 356ms | tok/sec: 736,947 | mfu: 29.9% | epoch: 1 | remaining: 943s    
step 00731 (40.6%) | loss: 2.936369 | lrm: 0.85 | dt: 355ms | tok/sec: 738,644 | mfu: 30.0% | epoch: 1 | remaining: 943s    
step 00732 (40.7%) | loss: 2.930126 | lrm: 0.85 | dt: 354ms | tok/sec: 740,697 | mfu: 30.0% | epoch: 1 | remaining: 943s    
step 00733 (40.7%) | loss: 2.928099 | lrm: 0.85 | dt: 356ms | tok/sec: 736,806 | mfu: 29.9% | epoch: 1 | remaining: 942s    
step 00734 (40.8%) | loss: 2.929442 | lrm: 0.85 | dt: 356ms | tok/sec: 736,108 | mfu: 29.8% | epoch: 1 | remaining: 942s    
step 00735 (40.8%) | loss: 2.932682 | lrm: 0.85 | dt: 355ms | tok/sec: 737,781 | mfu: 29.9% | epoch: 1 | remaining: 942s    
step 00736 (40.9%) | loss: 2.931831 | lrm: 0.85 | dt: 356ms | tok/sec: 737,037 | mfu: 29.9% | epoch: 1 | remaining: 941s    
step 00737 (40.9%) | loss: 2.932600 | lrm: 0.85 | dt: 355ms | tok/sec: 739,213 | mfu: 30.0% | epoch: 1 | remaining: 941s    
step 00738 (41.0%) | loss: 2.926432 | lrm: 0.84 | dt: 357ms | tok/sec: 734,075 | mfu: 29.8% | epoch: 1 | remaining: 941s    
step 00739 (41.1%) | loss: 2.928299 | lrm: 0.84 | dt: 355ms | tok/sec: 738,068 | mfu: 29.9% | epoch: 1 | remaining: 940s    
step 00740 (41.1%) | loss: 2.926811 | lrm: 0.84 | dt: 355ms | tok/sec: 738,392 | mfu: 29.9% | epoch: 1 | remaining: 940s    
step 00741 (41.2%) | loss: 2.924539 | lrm: 0.84 | dt: 355ms | tok/sec: 739,400 | mfu: 30.0% | epoch: 1 | remaining: 939s    
step 00742 (41.2%) | loss: 2.922071 | lrm: 0.84 | dt: 357ms | tok/sec: 734,543 | mfu: 29.8% | epoch: 1 | remaining: 939s    
step 00743 (41.3%) | loss: 2.921113 | lrm: 0.84 | dt: 358ms | tok/sec: 731,624 | mfu: 29.7% | epoch: 1 | remaining: 939s    
step 00744 (41.3%) | loss: 2.918721 | lrm: 0.84 | dt: 358ms | tok/sec: 731,977 | mfu: 29.7% | epoch: 1 | remaining: 938s    
step 00745 (41.4%) | loss: 2.923014 | lrm: 0.84 | dt: 355ms | tok/sec: 737,671 | mfu: 29.9% | epoch: 1 | remaining: 938s    
step 00746 (41.4%) | loss: 2.919025 | lrm: 0.84 | dt: 355ms | tok/sec: 737,464 | mfu: 29.9% | epoch: 1 | remaining: 938s    
step 00747 (41.5%) | loss: 2.920902 | lrm: 0.84 | dt: 356ms | tok/sec: 736,418 | mfu: 29.9% | epoch: 1 | remaining: 937s    
step 00748 (41.6%) | loss: 2.926028 | lrm: 0.84 | dt: 357ms | tok/sec: 733,922 | mfu: 29.8% | epoch: 1 | remaining: 937s    
step 00749 (41.6%) | loss: 2.921231 | lrm: 0.84 | dt: 356ms | tok/sec: 735,488 | mfu: 29.8% | epoch: 1 | remaining: 937s    
step 00750 (41.7%) | loss: 2.916915 | lrm: 0.83 | dt: 358ms | tok/sec: 731,573 | mfu: 29.7% | epoch: 1 | remaining: 936s    
step 00751 (41.7%) | loss: 2.916430 | lrm: 0.83 | dt: 354ms | tok/sec: 739,679 | mfu: 30.0% | epoch: 1 | remaining: 936s    
step 00752 (41.8%) | loss: 2.913257 | lrm: 0.83 | dt: 352ms | tok/sec: 743,708 | mfu: 30.2% | epoch: 1 | remaining: 936s    
step 00753 (41.8%) | loss: 2.914737 | lrm: 0.83 | dt: 357ms | tok/sec: 735,252 | mfu: 29.8% | epoch: 1 | remaining: 935s    
step 00754 (41.9%) | loss: 2.917221 | lrm: 0.83 | dt: 359ms | tok/sec: 730,960 | mfu: 29.6% | epoch: 1 | remaining: 935s    
step 00755 (41.9%) | loss: 2.916797 | lrm: 0.83 | dt: 354ms | tok/sec: 741,505 | mfu: 30.1% | epoch: 1 | remaining: 934s    
step 00756 (42.0%) | loss: 2.920288 | lrm: 0.83 | dt: 354ms | tok/sec: 740,520 | mfu: 30.0% | epoch: 1 | remaining: 934s    
step 00757 (42.1%) | loss: 2.921763 | lrm: 0.83 | dt: 356ms | tok/sec: 736,602 | mfu: 29.9% | epoch: 1 | remaining: 934s    
step 00758 (42.1%) | loss: 2.925491 | lrm: 0.83 | dt: 356ms | tok/sec: 737,236 | mfu: 29.9% | epoch: 1 | remaining: 933s    
step 00759 (42.2%) | loss: 2.923289 | lrm: 0.83 | dt: 354ms | tok/sec: 740,155 | mfu: 30.0% | epoch: 1 | remaining: 933s    
step 00760 (42.2%) | loss: 2.918555 | lrm: 0.83 | dt: 356ms | tok/sec: 736,387 | mfu: 29.9% | epoch: 1 | remaining: 933s    
step 00761 (42.3%) | loss: 2.912596 | lrm: 0.83 | dt: 355ms | tok/sec: 737,660 | mfu: 29.9% | epoch: 1 | remaining: 932s    
step 00762 (42.3%) | loss: 2.915317 | lrm: 0.83 | dt: 355ms | tok/sec: 738,376 | mfu: 29.9% | epoch: 1 | remaining: 932s    
step 00763 (42.4%) | loss: 2.917503 | lrm: 0.82 | dt: 357ms | tok/sec: 733,489 | mfu: 29.7% | epoch: 1 | remaining: 932s    
step 00764 (42.4%) | loss: 2.916658 | lrm: 0.82 | dt: 354ms | tok/sec: 740,925 | mfu: 30.0% | epoch: 1 | remaining: 931s    
step 00765 (42.5%) | loss: 2.914414 | lrm: 0.82 | dt: 354ms | tok/sec: 740,962 | mfu: 30.0% | epoch: 1 | remaining: 931s    
step 00766 (42.6%) | loss: 2.910932 | lrm: 0.82 | dt: 356ms | tok/sec: 735,874 | mfu: 29.8% | epoch: 1 | remaining: 931s    
step 00767 (42.6%) | loss: 2.910536 | lrm: 0.82 | dt: 357ms | tok/sec: 734,060 | mfu: 29.8% | epoch: 1 | remaining: 930s    
step 00768 (42.7%) | loss: 2.913828 | lrm: 0.82 | dt: 354ms | tok/sec: 740,958 | mfu: 30.0% | epoch: 1 | remaining: 930s    
step 00769 (42.7%) | loss: 2.914966 | lrm: 0.82 | dt: 354ms | tok/sec: 740,878 | mfu: 30.0% | epoch: 1 | remaining: 929s    
step 00770 (42.8%) | loss: 2.911972 | lrm: 0.82 | dt: 356ms | tok/sec: 736,641 | mfu: 29.9% | epoch: 1 | remaining: 929s    
step 00771 (42.8%) | loss: 2.915221 | lrm: 0.82 | dt: 357ms | tok/sec: 734,030 | mfu: 29.8% | epoch: 1 | remaining: 929s    
step 00772 (42.9%) | loss: 2.915350 | lrm: 0.82 | dt: 356ms | tok/sec: 737,037 | mfu: 29.9% | epoch: 1 | remaining: 928s    
step 00773 (42.9%) | loss: 2.918798 | lrm: 0.82 | dt: 354ms | tok/sec: 740,142 | mfu: 30.0% | epoch: 1 | remaining: 928s    
step 00774 (43.0%) | loss: 2.921339 | lrm: 0.82 | dt: 354ms | tok/sec: 740,416 | mfu: 30.0% | epoch: 1 | remaining: 928s    
step 00775 (43.1%) | loss: 2.920158 | lrm: 0.82 | dt: 356ms | tok/sec: 736,295 | mfu: 29.9% | epoch: 1 | remaining: 927s    
step 00776 (43.1%) | loss: 2.914470 | lrm: 0.81 | dt: 357ms | tok/sec: 733,455 | mfu: 29.7% | epoch: 1 | remaining: 927s    
step 00777 (43.2%) | loss: 2.913039 | lrm: 0.81 | dt: 354ms | tok/sec: 739,931 | mfu: 30.0% | epoch: 1 | remaining: 927s    
step 00778 (43.2%) | loss: 2.912463 | lrm: 0.81 | dt: 356ms | tok/sec: 736,782 | mfu: 29.9% | epoch: 1 | remaining: 926s    
step 00779 (43.3%) | loss: 2.913747 | lrm: 0.81 | dt: 356ms | tok/sec: 735,428 | mfu: 29.8% | epoch: 1 | remaining: 926s    
step 00780 (43.3%) | loss: 2.910931 | lrm: 0.81 | dt: 355ms | tok/sec: 737,688 | mfu: 29.9% | epoch: 1 | remaining: 926s    
step 00781 (43.4%) | loss: 2.911733 | lrm: 0.81 | dt: 355ms | tok/sec: 737,750 | mfu: 29.9% | epoch: 1 | remaining: 925s    
step 00782 (43.4%) | loss: 2.909441 | lrm: 0.81 | dt: 354ms | tok/sec: 740,267 | mfu: 30.0% | epoch: 1 | remaining: 925s    
step 00783 (43.5%) | loss: 2.908687 | lrm: 0.81 | dt: 355ms | tok/sec: 739,384 | mfu: 30.0% | epoch: 1 | remaining: 925s    
step 00784 (43.6%) | loss: 2.905846 | lrm: 0.81 | dt: 357ms | tok/sec: 735,017 | mfu: 29.8% | epoch: 1 | remaining: 924s    
step 00785 (43.6%) | loss: 2.902424 | lrm: 0.81 | dt: 357ms | tok/sec: 733,299 | mfu: 29.7% | epoch: 1 | remaining: 924s    
