Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 12, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 37,748,736
  lm_head                 : 6,291,456
  transformer_matrices    : 198,182,016
  scalars                 : 24
  total                   : 248,513,688
Estimated FLOPs per token: 1.304698e+09
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 1200s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011059 | lrm: 1.00 | dt: 10302ms | tok/sec: 25,446 | mfu: 3.4% | epoch: 1 | remaining: 1200s    
step 00001 (0.1%) | loss: 9.225107 | lrm: 1.00 | dt: 714ms | tok/sec: 367,348 | mfu: 48.4% | epoch: 1 | remaining: 1200s    
step 00002 (0.1%) | loss: 9.015347 | lrm: 1.00 | dt: 745ms | tok/sec: 351,910 | mfu: 46.4% | epoch: 1 | remaining: 1200s    
step 00003 (0.2%) | loss: 8.599188 | lrm: 1.00 | dt: 738ms | tok/sec: 355,259 | mfu: 46.8% | epoch: 1 | remaining: 1200s    
step 00004 (0.2%) | loss: 8.156565 | lrm: 1.00 | dt: 735ms | tok/sec: 356,766 | mfu: 47.0% | epoch: 1 | remaining: 1200s    
step 00005 (0.3%) | loss: 7.803615 | lrm: 1.00 | dt: 734ms | tok/sec: 357,139 | mfu: 47.1% | epoch: 1 | remaining: 1200s    
step 00006 (0.3%) | loss: 7.499400 | lrm: 1.00 | dt: 740ms | tok/sec: 354,044 | mfu: 46.7% | epoch: 1 | remaining: 1200s    
step 00007 (0.4%) | loss: 7.248910 | lrm: 1.00 | dt: 739ms | tok/sec: 354,652 | mfu: 46.8% | epoch: 1 | remaining: 1200s    
step 00008 (0.4%) | loss: 7.033448 | lrm: 1.00 | dt: 730ms | tok/sec: 359,160 | mfu: 47.4% | epoch: 1 | remaining: 1200s    
step 00009 (0.5%) | loss: 6.846090 | lrm: 1.00 | dt: 732ms | tok/sec: 357,973 | mfu: 47.2% | epoch: 1 | remaining: 1200s    
step 00010 (0.6%) | loss: 6.693722 | lrm: 1.00 | dt: 740ms | tok/sec: 354,112 | mfu: 46.7% | epoch: 1 | remaining: 1200s    
step 00011 (0.6%) | loss: 6.553266 | lrm: 1.00 | dt: 738ms | tok/sec: 355,067 | mfu: 46.8% | epoch: 1 | remaining: 1199s    
step 00012 (0.7%) | loss: 6.426588 | lrm: 1.00 | dt: 741ms | tok/sec: 353,741 | mfu: 46.6% | epoch: 1 | remaining: 1199s    
step 00013 (0.7%) | loss: 6.326165 | lrm: 1.00 | dt: 738ms | tok/sec: 355,071 | mfu: 46.8% | epoch: 1 | remaining: 1198s    
step 00631 (35.1%) | loss: 2.870228 | lrm: 0.93 | dt: 749ms | tok/sec: 349,869 | mfu: 46.1% | epoch: 1 | remaining: 735s    
step 00632 (35.1%) | loss: 2.874700 | lrm: 0.93 | dt: 749ms | tok/sec: 349,936 | mfu: 46.1% | epoch: 1 | remaining: 734s    
step 00633 (35.2%) | loss: 2.879294 | lrm: 0.93 | dt: 748ms | tok/sec: 350,566 | mfu: 46.2% | epoch: 1 | remaining: 733s    
step 00634 (35.2%) | loss: 2.875994 | lrm: 0.93 | dt: 753ms | tok/sec: 347,972 | mfu: 45.9% | epoch: 1 | remaining: 732s    
step 00635 (35.3%) | loss: 2.868759 | lrm: 0.93 | dt: 753ms | tok/sec: 347,927 | mfu: 45.9% | epoch: 1 | remaining: 732s    
step 00636 (35.3%) | loss: 2.861225 | lrm: 0.92 | dt: 749ms | tok/sec: 349,838 | mfu: 46.1% | epoch: 1 | remaining: 731s    
step 00637 (35.4%) | loss: 2.859931 | lrm: 0.92 | dt: 757ms | tok/sec: 346,166 | mfu: 45.6% | epoch: 1 | remaining: 730s    
step 00638 (35.4%) | loss: 2.864981 | lrm: 0.92 | dt: 756ms | tok/sec: 346,911 | mfu: 45.7% | epoch: 1 | remaining: 729s    
step 00639 (35.5%) | loss: 2.864206 | lrm: 0.92 | dt: 753ms | tok/sec: 348,040 | mfu: 45.9% | epoch: 1 | remaining: 729s    
step 00640 (35.6%) | loss: 2.862103 | lrm: 0.92 | dt: 757ms | tok/sec: 346,464 | mfu: 45.7% | epoch: 1 | remaining: 728s    
step 00641 (35.6%) | loss: 2.877582 | lrm: 0.92 | dt: 752ms | tok/sec: 348,717 | mfu: 46.0% | epoch: 1 | remaining: 727s    
step 00642 (35.7%) | loss: 2.870316 | lrm: 0.92 | dt: 750ms | tok/sec: 349,463 | mfu: 46.1% | epoch: 1 | remaining: 726s    
step 00643 (35.7%) | loss: 2.873126 | lrm: 0.92 | dt: 755ms | tok/sec: 347,134 | mfu: 45.8% | epoch: 1 | remaining: 726s    
step 00644 (35.8%) | loss: 2.877823 | lrm: 0.92 | dt: 754ms | tok/sec: 347,896 | mfu: 45.9% | epoch: 1 | remaining: 725s    
step 00645 (35.8%) | loss: 2.875822 | lrm: 0.92 | dt: 751ms | tok/sec: 348,984 | mfu: 46.0% | epoch: 1 | remaining: 724s    
step 00646 (35.9%) | loss: 2.886202 | lrm: 0.92 | dt: 753ms | tok/sec: 347,985 | mfu: 45.9% | epoch: 1 | remaining: 723s    
step 00647 (35.9%) | loss: 2.886619 | lrm: 0.92 | dt: 749ms | tok/sec: 349,847 | mfu: 46.1% | epoch: 1 | remaining: 722s    
step 00648 (36.0%) | loss: 2.878286 | lrm: 0.92 | dt: 749ms | tok/sec: 349,800 | mfu: 46.1% | epoch: 1 | remaining: 722s    
step 00649 (36.1%) | loss: 2.876465 | lrm: 0.91 | dt: 753ms | tok/sec: 347,964 | mfu: 45.9% | epoch: 1 | remaining: 721s    
step 00650 (36.1%) | loss: 2.861244 | lrm: 0.91 | dt: 752ms | tok/sec: 348,487 | mfu: 45.9% | epoch: 1 | remaining: 720s    
step 00651 (36.2%) | loss: 2.851781 | lrm: 0.91 | dt: 751ms | tok/sec: 349,040 | mfu: 46.0% | epoch: 1 | remaining: 719s    
step 00652 (36.2%) | loss: 2.835727 | lrm: 0.91 | dt: 753ms | tok/sec: 347,946 | mfu: 45.9% | epoch: 1 | remaining: 719s    
step 00653 (36.3%) | loss: 2.851930 | lrm: 0.91 | dt: 752ms | tok/sec: 348,583 | mfu: 46.0% | epoch: 1 | remaining: 718s    
step 00654 (36.3%) | loss: 2.856924 | lrm: 0.91 | dt: 753ms | tok/sec: 348,088 | mfu: 45.9% | epoch: 1 | remaining: 717s    
step 00655 (36.4%) | loss: 2.855757 | lrm: 0.91 | dt: 750ms | tok/sec: 349,484 | mfu: 46.1% | epoch: 1 | remaining: 716s    
step 00656 (36.4%) | loss: 2.858422 | lrm: 0.91 | dt: 754ms | tok/sec: 347,727 | mfu: 45.8% | epoch: 1 | remaining: 716s    
step 00657 (36.5%) | loss: 2.859086 | lrm: 0.91 | dt: 754ms | tok/sec: 347,485 | mfu: 45.8% | epoch: 1 | remaining: 715s    
step 00658 (36.6%) | loss: 2.862744 | lrm: 0.91 | dt: 750ms | tok/sec: 349,364 | mfu: 46.1% | epoch: 1 | remaining: 714s    
step 00659 (36.6%) | loss: 2.869823 | lrm: 0.91 | dt: 755ms | tok/sec: 347,044 | mfu: 45.8% | epoch: 1 | remaining: 713s    
step 00660 (36.7%) | loss: 2.862235 | lrm: 0.91 | dt: 755ms | tok/sec: 347,199 | mfu: 45.8% | epoch: 1 | remaining: 713s    
step 00661 (36.7%) | loss: 2.868764 | lrm: 0.90 | dt: 751ms | tok/sec: 349,098 | mfu: 46.0% | epoch: 1 | remaining: 712s    
step 00662 (36.8%) | loss: 2.866853 | lrm: 0.90 | dt: 753ms | tok/sec: 348,032 | mfu: 45.9% | epoch: 1 | remaining: 711s    
step 00663 (36.8%) | loss: 2.875878 | lrm: 0.90 | dt: 751ms | tok/sec: 349,166 | mfu: 46.0% | epoch: 1 | remaining: 710s    
step 00664 (36.9%) | loss: 2.879272 | lrm: 0.90 | dt: 752ms | tok/sec: 348,709 | mfu: 46.0% | epoch: 1 | remaining: 710s    
step 00665 (36.9%) | loss: 2.882294 | lrm: 0.90 | dt: 749ms | tok/sec: 349,960 | mfu: 46.1% | epoch: 1 | remaining: 709s    
step 00666 (37.0%) | loss: 2.881294 | lrm: 0.90 | dt: 752ms | tok/sec: 348,809 | mfu: 46.0% | epoch: 1 | remaining: 708s    
step 00667 (37.1%) | loss: 2.890961 | lrm: 0.90 | dt: 752ms | tok/sec: 348,460 | mfu: 45.9% | epoch: 1 | remaining: 707s    
step 00668 (37.1%) | loss: 2.890812 | lrm: 0.90 | dt: 752ms | tok/sec: 348,571 | mfu: 46.0% | epoch: 1 | remaining: 707s    
step 00669 (37.2%) | loss: 2.888644 | lrm: 0.90 | dt: 753ms | tok/sec: 348,266 | mfu: 45.9% | epoch: 1 | remaining: 706s    
step 00670 (37.2%) | loss: 2.888112 | lrm: 0.90 | dt: 746ms | tok/sec: 351,310 | mfu: 46.3% | epoch: 1 | remaining: 705s    
step 00671 (37.3%) | loss: 2.883864 | lrm: 0.90 | dt: 750ms | tok/sec: 349,463 | mfu: 46.1% | epoch: 1 | remaining: 704s    
step 00672 (37.3%) | loss: 2.866987 | lrm: 0.90 | dt: 750ms | tok/sec: 349,307 | mfu: 46.1% | epoch: 1 | remaining: 704s    
step 00673 (37.4%) | loss: 2.869632 | lrm: 0.90 | dt: 755ms | tok/sec: 347,436 | mfu: 45.8% | epoch: 1 | remaining: 703s    
step 00674 (37.4%) | loss: 2.865698 | lrm: 0.89 | dt: 754ms | tok/sec: 347,854 | mfu: 45.9% | epoch: 1 | remaining: 702s    
step 00675 (37.5%) | loss: 2.867048 | lrm: 0.89 | dt: 751ms | tok/sec: 349,173 | mfu: 46.0% | epoch: 1 | remaining: 701s    
step 00676 (37.6%) | loss: 2.865130 | lrm: 0.89 | dt: 754ms | tok/sec: 347,864 | mfu: 45.9% | epoch: 1 | remaining: 701s    
step 00677 (37.6%) | loss: 2.863547 | lrm: 0.89 | dt: 753ms | tok/sec: 348,226 | mfu: 45.9% | epoch: 1 | remaining: 700s    
step 00678 (37.7%) | loss: 2.861785 | lrm: 0.89 | dt: 749ms | tok/sec: 349,927 | mfu: 46.1% | epoch: 1 | remaining: 699s    
step 00679 (37.7%) | loss: 2.864808 | lrm: 0.89 | dt: 753ms | tok/sec: 348,183 | mfu: 45.9% | epoch: 1 | remaining: 698s    
step 00680 (37.8%) | loss: 2.852500 | lrm: 0.89 | dt: 755ms | tok/sec: 347,081 | mfu: 45.8% | epoch: 1 | remaining: 698s    
step 00681 (37.8%) | loss: 2.856172 | lrm: 0.89 | dt: 752ms | tok/sec: 348,528 | mfu: 46.0% | epoch: 1 | remaining: 697s    
step 00682 (37.9%) | loss: 2.843318 | lrm: 0.89 | dt: 752ms | tok/sec: 348,654 | mfu: 46.0% | epoch: 1 | remaining: 696s    
step 00683 (37.9%) | loss: 2.852554 | lrm: 0.89 | dt: 752ms | tok/sec: 348,762 | mfu: 46.0% | epoch: 1 | remaining: 695s    
step 00684 (38.0%) | loss: 2.848361 | lrm: 0.89 | dt: 753ms | tok/sec: 347,946 | mfu: 45.9% | epoch: 1 | remaining: 695s    
step 00685 (38.1%) | loss: 2.850873 | lrm: 0.89 | dt: 751ms | tok/sec: 348,847 | mfu: 46.0% | epoch: 1 | remaining: 694s    
step 00686 (38.1%) | loss: 2.858227 | lrm: 0.89 | dt: 751ms | tok/sec: 348,831 | mfu: 46.0% | epoch: 1 | remaining: 693s    
step 00687 (38.2%) | loss: 2.858551 | lrm: 0.88 | dt: 752ms | tok/sec: 348,530 | mfu: 46.0% | epoch: 1 | remaining: 692s    
step 00688 (38.2%) | loss: 2.861112 | lrm: 0.88 | dt: 752ms | tok/sec: 348,497 | mfu: 46.0% | epoch: 1 | remaining: 692s    
step 00689 (38.3%) | loss: 2.860605 | lrm: 0.88 | dt: 751ms | tok/sec: 348,889 | mfu: 46.0% | epoch: 1 | remaining: 691s    
step 00690 (38.3%) | loss: 2.856044 | lrm: 0.88 | dt: 746ms | tok/sec: 351,308 | mfu: 46.3% | epoch: 1 | remaining: 690s    
step 00691 (38.4%) | loss: 2.855701 | lrm: 0.88 | dt: 756ms | tok/sec: 346,940 | mfu: 45.7% | epoch: 1 | remaining: 689s    
step 00692 (38.4%) | loss: 2.853563 | lrm: 0.88 | dt: 755ms | tok/sec: 347,009 | mfu: 45.8% | epoch: 1 | remaining: 689s    
step 00693 (38.5%) | loss: 2.850059 | lrm: 0.88 | dt: 750ms | tok/sec: 349,292 | mfu: 46.1% | epoch: 1 | remaining: 688s    
step 00694 (38.6%) | loss: 2.857979 | lrm: 0.88 | dt: 754ms | tok/sec: 347,728 | mfu: 45.8% | epoch: 1 | remaining: 687s    
step 00695 (38.6%) | loss: 2.851162 | lrm: 0.88 | dt: 747ms | tok/sec: 350,798 | mfu: 46.3% | epoch: 1 | remaining: 686s    
step 00696 (38.7%) | loss: 2.850616 | lrm: 0.88 | dt: 749ms | tok/sec: 350,154 | mfu: 46.2% | epoch: 1 | remaining: 686s    
step 00697 (38.7%) | loss: 2.846516 | lrm: 0.88 | dt: 749ms | tok/sec: 349,989 | mfu: 46.1% | epoch: 1 | remaining: 685s    
step 00698 (38.8%) | loss: 2.845834 | lrm: 0.88 | dt: 754ms | tok/sec: 347,492 | mfu: 45.8% | epoch: 1 | remaining: 684s    
step 00699 (38.8%) | loss: 2.843720 | lrm: 0.88 | dt: 749ms | tok/sec: 349,759 | mfu: 46.1% | epoch: 1 | remaining: 683s    
step 00700 (38.9%) | loss: 2.843210 | lrm: 0.87 | dt: 750ms | tok/sec: 349,655 | mfu: 46.1% | epoch: 1 | remaining: 683s    
step 00701 (38.9%) | loss: 2.842828 | lrm: 0.87 | dt: 751ms | tok/sec: 349,236 | mfu: 46.0% | epoch: 1 | remaining: 682s    
step 00702 (39.0%) | loss: 2.844705 | lrm: 0.87 | dt: 750ms | tok/sec: 349,462 | mfu: 46.1% | epoch: 1 | remaining: 681s    
step 00703 (39.1%) | loss: 2.847196 | lrm: 0.87 | dt: 749ms | tok/sec: 350,224 | mfu: 46.2% | epoch: 1 | remaining: 680s    
step 00704 (39.1%) | loss: 2.844704 | lrm: 0.87 | dt: 754ms | tok/sec: 347,561 | mfu: 45.8% | epoch: 1 | remaining: 680s    
step 00705 (39.2%) | loss: 2.854492 | lrm: 0.87 | dt: 752ms | tok/sec: 348,446 | mfu: 45.9% | epoch: 1 | remaining: 679s    
step 00706 (39.2%) | loss: 2.851741 | lrm: 0.87 | dt: 748ms | tok/sec: 350,651 | mfu: 46.2% | epoch: 1 | remaining: 678s    
step 00707 (39.3%) | loss: 2.842294 | lrm: 0.87 | dt: 752ms | tok/sec: 348,637 | mfu: 46.0% | epoch: 1 | remaining: 677s    
step 00708 (39.3%) | loss: 2.840164 | lrm: 0.87 | dt: 751ms | tok/sec: 348,881 | mfu: 46.0% | epoch: 1 | remaining: 677s    
step 00709 (39.4%) | loss: 2.836440 | lrm: 0.87 | dt: 751ms | tok/sec: 348,919 | mfu: 46.0% | epoch: 1 | remaining: 676s    
step 00710 (39.4%) | loss: 2.845564 | lrm: 0.87 | dt: 749ms | tok/sec: 349,813 | mfu: 46.1% | epoch: 1 | remaining: 675s    
step 00711 (39.5%) | loss: 2.842321 | lrm: 0.87 | dt: 753ms | tok/sec: 348,355 | mfu: 45.9% | epoch: 1 | remaining: 674s    
step 00712 (39.6%) | loss: 2.846828 | lrm: 0.86 | dt: 752ms | tok/sec: 348,591 | mfu: 46.0% | epoch: 1 | remaining: 674s    
step 00713 (39.6%) | loss: 2.855624 | lrm: 0.86 | dt: 752ms | tok/sec: 348,508 | mfu: 46.0% | epoch: 1 | remaining: 673s    
step 00714 (39.7%) | loss: 2.845227 | lrm: 0.86 | dt: 751ms | tok/sec: 348,968 | mfu: 46.0% | epoch: 1 | remaining: 672s    
step 00715 (39.7%) | loss: 2.852223 | lrm: 0.86 | dt: 749ms | tok/sec: 349,822 | mfu: 46.1% | epoch: 1 | remaining: 671s    
step 00716 (39.8%) | loss: 2.849827 | lrm: 0.86 | dt: 751ms | tok/sec: 349,023 | mfu: 46.0% | epoch: 1 | remaining: 671s    
step 00717 (39.8%) | loss: 2.851443 | lrm: 0.86 | dt: 749ms | tok/sec: 350,197 | mfu: 46.2% | epoch: 1 | remaining: 670s    
step 00718 (39.9%) | loss: 2.844780 | lrm: 0.86 | dt: 753ms | tok/sec: 348,177 | mfu: 45.9% | epoch: 1 | remaining: 669s    
step 00719 (39.9%) | loss: 2.844943 | lrm: 0.86 | dt: 751ms | tok/sec: 349,284 | mfu: 46.1% | epoch: 1 | remaining: 668s    
step 00720 (40.0%) | loss: 2.838974 | lrm: 0.86 | dt: 752ms | tok/sec: 348,405 | mfu: 45.9% | epoch: 1 | remaining: 668s    
step 00721 (40.1%) | loss: 2.841121 | lrm: 0.86 | dt: 749ms | tok/sec: 349,771 | mfu: 46.1% | epoch: 1 | remaining: 667s    
step 00722 (40.1%) | loss: 2.837160 | lrm: 0.86 | dt: 753ms | tok/sec: 348,160 | mfu: 45.9% | epoch: 1 | remaining: 666s    
step 00723 (40.2%) | loss: 2.837209 | lrm: 0.86 | dt: 755ms | tok/sec: 347,276 | mfu: 45.8% | epoch: 1 | remaining: 665s    
step 00724 (40.2%) | loss: 2.838833 | lrm: 0.86 | dt: 747ms | tok/sec: 351,078 | mfu: 46.3% | epoch: 1 | remaining: 665s    
step 00725 (40.3%) | loss: 2.841701 | lrm: 0.85 | dt: 752ms | tok/sec: 348,545 | mfu: 46.0% | epoch: 1 | remaining: 664s    
step 00726 (40.3%) | loss: 2.861168 | lrm: 0.85 | dt: 750ms | tok/sec: 349,535 | mfu: 46.1% | epoch: 1 | remaining: 663s    
step 00727 (40.4%) | loss: 2.850882 | lrm: 0.85 | dt: 753ms | tok/sec: 348,183 | mfu: 45.9% | epoch: 1 | remaining: 662s    
step 00728 (40.4%) | loss: 2.856123 | lrm: 0.85 | dt: 746ms | tok/sec: 351,318 | mfu: 46.3% | epoch: 1 | remaining: 662s    
step 00729 (40.5%) | loss: 2.851175 | lrm: 0.85 | dt: 751ms | tok/sec: 349,012 | mfu: 46.0% | epoch: 1 | remaining: 661s    
step 00730 (40.6%) | loss: 2.854693 | lrm: 0.85 | dt: 754ms | tok/sec: 347,699 | mfu: 45.8% | epoch: 1 | remaining: 660s    
step 00731 (40.6%) | loss: 2.852568 | lrm: 0.85 | dt: 754ms | tok/sec: 347,542 | mfu: 45.8% | epoch: 1 | remaining: 659s    
step 00732 (40.7%) | loss: 2.844554 | lrm: 0.85 | dt: 750ms | tok/sec: 349,494 | mfu: 46.1% | epoch: 1 | remaining: 659s    
step 00733 (40.7%) | loss: 2.833505 | lrm: 0.85 | dt: 756ms | tok/sec: 346,934 | mfu: 45.7% | epoch: 1 | remaining: 658s    
step 00734 (40.8%) | loss: 2.840235 | lrm: 0.85 | dt: 751ms | tok/sec: 349,036 | mfu: 46.0% | epoch: 1 | remaining: 657s    
step 00735 (40.8%) | loss: 2.832569 | lrm: 0.85 | dt: 752ms | tok/sec: 348,479 | mfu: 45.9% | epoch: 1 | remaining: 656s    
step 00736 (40.9%) | loss: 2.830589 | lrm: 0.85 | dt: 753ms | tok/sec: 348,079 | mfu: 45.9% | epoch: 1 | remaining: 656s    
