Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 10, 'n_kv_head': 10, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,153,600
  scalars                 : 20
  total                   : 85,853,780
Estimated FLOPs per token: 3.873274e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 450s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011343 | lrm: 1.00 | dt: 24330ms | tok/sec: 10,774 | mfu: 0.4% | epoch: 1 | remaining: 450s    
step 00001 (0.0%) | loss: 9.197117 | lrm: 1.00 | dt: 248ms | tok/sec: 1,058,714 | mfu: 41.4% | epoch: 1 | remaining: 450s    
step 00002 (0.0%) | loss: 9.106882 | lrm: 1.00 | dt: 252ms | tok/sec: 1,038,935 | mfu: 40.7% | epoch: 1 | remaining: 450s    
step 00003 (0.0%) | loss: 8.747509 | lrm: 1.00 | dt: 252ms | tok/sec: 1,041,623 | mfu: 40.8% | epoch: 1 | remaining: 450s    
step 00004 (0.0%) | loss: 8.464473 | lrm: 1.00 | dt: 273ms | tok/sec: 958,754 | mfu: 37.5% | epoch: 1 | remaining: 450s    
step 00005 (0.0%) | loss: 8.198006 | lrm: 1.00 | dt: 258ms | tok/sec: 1,017,255 | mfu: 39.8% | epoch: 1 | remaining: 450s    
step 00006 (0.0%) | loss: 7.979966 | lrm: 1.00 | dt: 253ms | tok/sec: 1,036,919 | mfu: 40.6% | epoch: 1 | remaining: 450s    
step 00007 (0.0%) | loss: 7.780974 | lrm: 1.00 | dt: 254ms | tok/sec: 1,031,070 | mfu: 40.4% | epoch: 1 | remaining: 450s    
step 00008 (0.0%) | loss: 7.591804 | lrm: 1.00 | dt: 265ms | tok/sec: 987,564 | mfu: 38.7% | epoch: 1 | remaining: 450s    
step 00009 (0.0%) | loss: 7.402595 | lrm: 1.00 | dt: 260ms | tok/sec: 1,010,032 | mfu: 39.5% | epoch: 1 | remaining: 450s    
step 00010 (0.0%) | loss: 7.225076 | lrm: 1.00 | dt: 254ms | tok/sec: 1,033,947 | mfu: 40.5% | epoch: 1 | remaining: 450s    
step 00011 (0.0%) | loss: 7.054130 | lrm: 1.00 | dt: 259ms | tok/sec: 1,012,266 | mfu: 39.6% | epoch: 1 | remaining: 450s    
step 00012 (0.1%) | loss: 6.897404 | lrm: 1.00 | dt: 263ms | tok/sec: 995,100 | mfu: 39.0% | epoch: 1 | remaining: 449s    
step 00013 (0.1%) | loss: 6.757242 | lrm: 1.00 | dt: 259ms | tok/sec: 1,011,657 | mfu: 39.6% | epoch: 1 | remaining: 449s    
step 00153 (8.2%) | loss: 3.627579 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,380 | mfu: 39.2% | epoch: 1 | remaining: 413s    
step 00154 (8.3%) | loss: 3.624801 | lrm: 1.00 | dt: 260ms | tok/sec: 1,006,637 | mfu: 39.4% | epoch: 1 | remaining: 413s    
step 00155 (8.3%) | loss: 3.623015 | lrm: 1.00 | dt: 258ms | tok/sec: 1,015,959 | mfu: 39.8% | epoch: 1 | remaining: 412s    
step 00156 (8.4%) | loss: 3.621759 | lrm: 1.00 | dt: 259ms | tok/sec: 1,010,521 | mfu: 39.6% | epoch: 1 | remaining: 412s    
step 00157 (8.4%) | loss: 3.611120 | lrm: 1.00 | dt: 261ms | tok/sec: 1,003,830 | mfu: 39.3% | epoch: 1 | remaining: 412s    
step 00158 (8.5%) | loss: 3.602880 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,122 | mfu: 39.5% | epoch: 1 | remaining: 412s    
step 00159 (8.5%) | loss: 3.596445 | lrm: 1.00 | dt: 259ms | tok/sec: 1,010,573 | mfu: 39.6% | epoch: 1 | remaining: 411s    
step 00160 (8.6%) | loss: 3.590511 | lrm: 1.00 | dt: 259ms | tok/sec: 1,011,388 | mfu: 39.6% | epoch: 1 | remaining: 411s    
step 00161 (8.7%) | loss: 3.584410 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,551 | mfu: 39.3% | epoch: 1 | remaining: 411s    
step 00162 (8.7%) | loss: 3.581447 | lrm: 1.00 | dt: 260ms | tok/sec: 1,006,860 | mfu: 39.4% | epoch: 1 | remaining: 410s    
step 00163 (8.8%) | loss: 3.574775 | lrm: 1.00 | dt: 260ms | tok/sec: 1,009,732 | mfu: 39.5% | epoch: 1 | remaining: 410s    
step 00164 (8.8%) | loss: 3.571934 | lrm: 1.00 | dt: 258ms | tok/sec: 1,016,965 | mfu: 39.8% | epoch: 1 | remaining: 410s    
step 00165 (8.9%) | loss: 3.566478 | lrm: 1.00 | dt: 260ms | tok/sec: 1,006,537 | mfu: 39.4% | epoch: 1 | remaining: 410s    
step 00166 (9.0%) | loss: 3.564950 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,677 | mfu: 39.3% | epoch: 1 | remaining: 409s    
step 00167 (9.0%) | loss: 3.559510 | lrm: 1.00 | dt: 259ms | tok/sec: 1,010,983 | mfu: 39.6% | epoch: 1 | remaining: 409s    
step 00168 (9.1%) | loss: 3.552756 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,474 | mfu: 39.3% | epoch: 1 | remaining: 409s    
step 00169 (9.1%) | loss: 3.547892 | lrm: 1.00 | dt: 259ms | tok/sec: 1,010,851 | mfu: 39.6% | epoch: 1 | remaining: 409s    
step 00170 (9.2%) | loss: 3.541991 | lrm: 1.00 | dt: 259ms | tok/sec: 1,010,207 | mfu: 39.5% | epoch: 1 | remaining: 408s    
step 00171 (9.2%) | loss: 3.543745 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,085 | mfu: 39.5% | epoch: 1 | remaining: 408s    
step 00172 (9.3%) | loss: 3.541996 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,308 | mfu: 39.4% | epoch: 1 | remaining: 408s    
step 00173 (9.4%) | loss: 3.539330 | lrm: 1.00 | dt: 259ms | tok/sec: 1,010,277 | mfu: 39.5% | epoch: 1 | remaining: 408s    
step 00174 (9.4%) | loss: 3.534985 | lrm: 1.00 | dt: 261ms | tok/sec: 1,006,219 | mfu: 39.4% | epoch: 1 | remaining: 407s    
step 00175 (9.5%) | loss: 3.531633 | lrm: 1.00 | dt: 260ms | tok/sec: 1,009,953 | mfu: 39.5% | epoch: 1 | remaining: 407s    
step 00176 (9.5%) | loss: 3.529829 | lrm: 1.00 | dt: 260ms | tok/sec: 1,007,542 | mfu: 39.4% | epoch: 1 | remaining: 407s    
step 00177 (9.6%) | loss: 3.521298 | lrm: 1.00 | dt: 260ms | tok/sec: 1,006,908 | mfu: 39.4% | epoch: 1 | remaining: 407s    
step 00178 (9.6%) | loss: 3.520790 | lrm: 1.00 | dt: 258ms | tok/sec: 1,014,302 | mfu: 39.7% | epoch: 1 | remaining: 406s    
step 00179 (9.7%) | loss: 3.512961 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,962 | mfu: 39.4% | epoch: 1 | remaining: 406s    
step 00180 (9.8%) | loss: 3.507750 | lrm: 1.00 | dt: 258ms | tok/sec: 1,015,740 | mfu: 39.8% | epoch: 1 | remaining: 406s    
step 00181 (9.8%) | loss: 3.505714 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,271 | mfu: 39.4% | epoch: 1 | remaining: 406s    
step 00182 (9.9%) | loss: 3.504769 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,375 | mfu: 39.5% | epoch: 1 | remaining: 405s    
step 00183 (9.9%) | loss: 3.499927 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,700 | mfu: 39.2% | epoch: 1 | remaining: 405s    
step 00184 (10.0%) | loss: 3.494607 | lrm: 1.00 | dt: 259ms | tok/sec: 1,012,307 | mfu: 39.6% | epoch: 1 | remaining: 405s    
step 00185 (10.0%) | loss: 3.488561 | lrm: 1.00 | dt: 260ms | tok/sec: 1,009,290 | mfu: 39.5% | epoch: 1 | remaining: 405s    
step 00186 (10.1%) | loss: 3.488033 | lrm: 1.00 | dt: 259ms | tok/sec: 1,010,429 | mfu: 39.6% | epoch: 1 | remaining: 404s    
step 00187 (10.2%) | loss: 3.487915 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,334 | mfu: 39.2% | epoch: 1 | remaining: 404s    
step 00188 (10.2%) | loss: 3.484738 | lrm: 1.00 | dt: 258ms | tok/sec: 1,015,745 | mfu: 39.8% | epoch: 1 | remaining: 404s    
step 00189 (10.3%) | loss: 3.481653 | lrm: 1.00 | dt: 260ms | tok/sec: 1,009,116 | mfu: 39.5% | epoch: 1 | remaining: 403s    
step 00190 (10.3%) | loss: 3.481254 | lrm: 1.00 | dt: 260ms | tok/sec: 1,009,557 | mfu: 39.5% | epoch: 1 | remaining: 403s    
step 00191 (10.4%) | loss: 3.480291 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,501 | mfu: 39.5% | epoch: 1 | remaining: 403s    
step 00192 (10.5%) | loss: 3.479386 | lrm: 1.00 | dt: 260ms | tok/sec: 1,006,566 | mfu: 39.4% | epoch: 1 | remaining: 403s    
step 00193 (10.5%) | loss: 3.479881 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,487 | mfu: 39.2% | epoch: 1 | remaining: 402s    
step 00194 (10.6%) | loss: 3.473098 | lrm: 1.00 | dt: 259ms | tok/sec: 1,011,178 | mfu: 39.6% | epoch: 1 | remaining: 402s    
step 00195 (10.6%) | loss: 3.466774 | lrm: 1.00 | dt: 259ms | tok/sec: 1,012,556 | mfu: 39.6% | epoch: 1 | remaining: 402s    
step 00196 (10.7%) | loss: 3.464680 | lrm: 1.00 | dt: 259ms | tok/sec: 1,012,615 | mfu: 39.6% | epoch: 1 | remaining: 402s    
step 00197 (10.7%) | loss: 3.464916 | lrm: 1.00 | dt: 259ms | tok/sec: 1,011,603 | mfu: 39.6% | epoch: 1 | remaining: 401s    
step 00198 (10.8%) | loss: 3.460164 | lrm: 1.00 | dt: 259ms | tok/sec: 1,010,540 | mfu: 39.6% | epoch: 1 | remaining: 401s    
step 00199 (10.9%) | loss: 3.456586 | lrm: 1.00 | dt: 260ms | tok/sec: 1,010,062 | mfu: 39.5% | epoch: 1 | remaining: 401s    
step 00200 (10.9%) | loss: 3.454005 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,212 | mfu: 39.5% | epoch: 1 | remaining: 401s    
step 00201 (11.0%) | loss: 3.452296 | lrm: 1.00 | dt: 259ms | tok/sec: 1,010,882 | mfu: 39.6% | epoch: 1 | remaining: 400s    
step 00202 (11.0%) | loss: 3.449436 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,709 | mfu: 39.3% | epoch: 1 | remaining: 400s    
step 00203 (11.1%) | loss: 3.441708 | lrm: 1.00 | dt: 260ms | tok/sec: 1,006,837 | mfu: 39.4% | epoch: 1 | remaining: 400s    
step 00204 (11.1%) | loss: 3.435466 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,230 | mfu: 39.3% | epoch: 1 | remaining: 400s    
step 00205 (11.2%) | loss: 3.431959 | lrm: 1.00 | dt: 258ms | tok/sec: 1,016,071 | mfu: 39.8% | epoch: 1 | remaining: 399s    
step 00206 (11.3%) | loss: 3.427441 | lrm: 1.00 | dt: 259ms | tok/sec: 1,010,749 | mfu: 39.6% | epoch: 1 | remaining: 399s    
step 00207 (11.3%) | loss: 3.425726 | lrm: 1.00 | dt: 260ms | tok/sec: 1,009,825 | mfu: 39.5% | epoch: 1 | remaining: 399s    
step 00208 (11.4%) | loss: 3.413697 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,066 | mfu: 39.3% | epoch: 1 | remaining: 399s    
step 00209 (11.4%) | loss: 3.404898 | lrm: 1.00 | dt: 259ms | tok/sec: 1,013,829 | mfu: 39.7% | epoch: 1 | remaining: 398s    
step 00210 (11.5%) | loss: 3.400781 | lrm: 1.00 | dt: 259ms | tok/sec: 1,010,423 | mfu: 39.6% | epoch: 1 | remaining: 398s    
step 00211 (11.6%) | loss: 3.402048 | lrm: 1.00 | dt: 259ms | tok/sec: 1,012,548 | mfu: 39.6% | epoch: 1 | remaining: 398s    
step 00212 (11.6%) | loss: 3.399019 | lrm: 1.00 | dt: 258ms | tok/sec: 1,017,119 | mfu: 39.8% | epoch: 1 | remaining: 398s    
step 00213 (11.7%) | loss: 3.400403 | lrm: 1.00 | dt: 258ms | tok/sec: 1,014,958 | mfu: 39.7% | epoch: 1 | remaining: 397s    
step 00214 (11.7%) | loss: 3.398058 | lrm: 1.00 | dt: 257ms | tok/sec: 1,018,101 | mfu: 39.9% | epoch: 1 | remaining: 397s    
step 00215 (11.8%) | loss: 3.394876 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,652 | mfu: 39.5% | epoch: 1 | remaining: 397s    
step 00216 (11.8%) | loss: 3.396188 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,964 | mfu: 39.4% | epoch: 1 | remaining: 396s    
step 00217 (11.9%) | loss: 3.396683 | lrm: 1.00 | dt: 258ms | tok/sec: 1,017,751 | mfu: 39.8% | epoch: 1 | remaining: 396s    
step 00218 (12.0%) | loss: 3.396226 | lrm: 1.00 | dt: 258ms | tok/sec: 1,017,816 | mfu: 39.8% | epoch: 1 | remaining: 396s    
step 00219 (12.0%) | loss: 3.389395 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,400 | mfu: 39.2% | epoch: 1 | remaining: 396s    
step 00220 (12.1%) | loss: 3.389034 | lrm: 1.00 | dt: 259ms | tok/sec: 1,010,824 | mfu: 39.6% | epoch: 1 | remaining: 395s    
step 00221 (12.1%) | loss: 3.389091 | lrm: 1.00 | dt: 258ms | tok/sec: 1,017,545 | mfu: 39.8% | epoch: 1 | remaining: 395s    
step 00222 (12.2%) | loss: 3.386037 | lrm: 1.00 | dt: 257ms | tok/sec: 1,019,715 | mfu: 39.9% | epoch: 1 | remaining: 395s    
step 00223 (12.2%) | loss: 3.386659 | lrm: 1.00 | dt: 260ms | tok/sec: 1,009,817 | mfu: 39.5% | epoch: 1 | remaining: 395s    
step 00224 (12.3%) | loss: 3.389494 | lrm: 1.00 | dt: 259ms | tok/sec: 1,012,978 | mfu: 39.7% | epoch: 1 | remaining: 394s    
step 00225 (12.4%) | loss: 3.388825 | lrm: 1.00 | dt: 260ms | tok/sec: 1,006,843 | mfu: 39.4% | epoch: 1 | remaining: 394s    
step 00226 (12.4%) | loss: 3.387618 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,852 | mfu: 39.5% | epoch: 1 | remaining: 394s    
step 00227 (12.5%) | loss: 3.383344 | lrm: 1.00 | dt: 259ms | tok/sec: 1,011,347 | mfu: 39.6% | epoch: 1 | remaining: 394s    
step 00228 (12.5%) | loss: 3.385853 | lrm: 1.00 | dt: 261ms | tok/sec: 1,006,095 | mfu: 39.4% | epoch: 1 | remaining: 393s    
step 00229 (12.6%) | loss: 3.379872 | lrm: 1.00 | dt: 258ms | tok/sec: 1,014,513 | mfu: 39.7% | epoch: 1 | remaining: 393s    
step 00230 (12.6%) | loss: 3.384780 | lrm: 1.00 | dt: 261ms | tok/sec: 1,006,239 | mfu: 39.4% | epoch: 1 | remaining: 393s    
step 00231 (12.7%) | loss: 3.385443 | lrm: 1.00 | dt: 261ms | tok/sec: 1,003,923 | mfu: 39.3% | epoch: 1 | remaining: 393s    
step 00232 (12.8%) | loss: 3.384813 | lrm: 1.00 | dt: 259ms | tok/sec: 1,010,201 | mfu: 39.5% | epoch: 1 | remaining: 392s    
step 00233 (12.8%) | loss: 3.381762 | lrm: 1.00 | dt: 259ms | tok/sec: 1,011,979 | mfu: 39.6% | epoch: 1 | remaining: 392s    
step 00234 (12.9%) | loss: 3.376385 | lrm: 1.00 | dt: 260ms | tok/sec: 1,009,853 | mfu: 39.5% | epoch: 1 | remaining: 392s    
step 00235 (12.9%) | loss: 3.377807 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,310 | mfu: 39.3% | epoch: 1 | remaining: 392s    
step 00236 (13.0%) | loss: 3.380146 | lrm: 1.00 | dt: 260ms | tok/sec: 1,007,988 | mfu: 39.5% | epoch: 1 | remaining: 391s    
step 00237 (13.0%) | loss: 3.379400 | lrm: 1.00 | dt: 258ms | tok/sec: 1,014,173 | mfu: 39.7% | epoch: 1 | remaining: 391s    
step 00238 (13.1%) | loss: 3.374031 | lrm: 1.00 | dt: 260ms | tok/sec: 1,010,126 | mfu: 39.5% | epoch: 1 | remaining: 391s    
step 00239 (13.2%) | loss: 3.371343 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,324 | mfu: 39.4% | epoch: 1 | remaining: 391s    
step 00240 (13.2%) | loss: 3.370889 | lrm: 1.00 | dt: 260ms | tok/sec: 1,007,491 | mfu: 39.4% | epoch: 1 | remaining: 390s    
step 00241 (13.3%) | loss: 3.369962 | lrm: 1.00 | dt: 259ms | tok/sec: 1,012,008 | mfu: 39.6% | epoch: 1 | remaining: 390s    
step 00242 (13.3%) | loss: 3.370902 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,831 | mfu: 39.5% | epoch: 1 | remaining: 390s    
step 00243 (13.4%) | loss: 3.365495 | lrm: 1.00 | dt: 260ms | tok/sec: 1,009,983 | mfu: 39.5% | epoch: 1 | remaining: 389s    
step 00244 (13.5%) | loss: 3.354964 | lrm: 1.00 | dt: 260ms | tok/sec: 1,007,951 | mfu: 39.5% | epoch: 1 | remaining: 389s    
step 00245 (13.5%) | loss: 3.348038 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,848 | mfu: 39.5% | epoch: 1 | remaining: 389s    
step 00246 (13.6%) | loss: 3.345268 | lrm: 1.00 | dt: 260ms | tok/sec: 1,006,681 | mfu: 39.4% | epoch: 1 | remaining: 389s    
step 00247 (13.6%) | loss: 3.344233 | lrm: 1.00 | dt: 259ms | tok/sec: 1,013,474 | mfu: 39.7% | epoch: 1 | remaining: 388s    
step 00248 (13.7%) | loss: 3.342943 | lrm: 1.00 | dt: 260ms | tok/sec: 1,006,577 | mfu: 39.4% | epoch: 1 | remaining: 388s    
step 00249 (13.7%) | loss: 3.345583 | lrm: 1.00 | dt: 260ms | tok/sec: 1,009,179 | mfu: 39.5% | epoch: 1 | remaining: 388s    
step 00250 (13.8%) | loss: 3.345532 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,794 | mfu: 39.4% | epoch: 1 | remaining: 388s    
step 00251 (13.9%) | loss: 3.344695 | lrm: 1.00 | dt: 258ms | tok/sec: 1,014,347 | mfu: 39.7% | epoch: 1 | remaining: 387s    
step 00252 (13.9%) | loss: 3.338963 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,358 | mfu: 39.3% | epoch: 1 | remaining: 387s    
step 00253 (14.0%) | loss: 3.336687 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,335 | mfu: 39.5% | epoch: 1 | remaining: 387s    
step 00254 (14.0%) | loss: 3.332643 | lrm: 1.00 | dt: 260ms | tok/sec: 1,007,018 | mfu: 39.4% | epoch: 1 | remaining: 387s    
step 00255 (14.1%) | loss: 3.335403 | lrm: 1.00 | dt: 258ms | tok/sec: 1,015,605 | mfu: 39.8% | epoch: 1 | remaining: 386s    
step 00256 (14.1%) | loss: 3.328827 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,262 | mfu: 39.3% | epoch: 1 | remaining: 386s    
step 00257 (14.2%) | loss: 3.326716 | lrm: 1.00 | dt: 260ms | tok/sec: 1,007,263 | mfu: 39.4% | epoch: 1 | remaining: 386s    
step 00258 (14.3%) | loss: 3.327830 | lrm: 1.00 | dt: 260ms | tok/sec: 1,007,292 | mfu: 39.4% | epoch: 1 | remaining: 386s    
step 00259 (14.3%) | loss: 3.324106 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,425 | mfu: 39.5% | epoch: 1 | remaining: 385s    
step 00260 (14.4%) | loss: 3.320575 | lrm: 1.00 | dt: 260ms | tok/sec: 1,010,135 | mfu: 39.5% | epoch: 1 | remaining: 385s    
step 00261 (14.4%) | loss: 3.319682 | lrm: 1.00 | dt: 260ms | tok/sec: 1,009,887 | mfu: 39.5% | epoch: 1 | remaining: 385s    
step 00262 (14.5%) | loss: 3.319926 | lrm: 1.00 | dt: 260ms | tok/sec: 1,007,792 | mfu: 39.4% | epoch: 1 | remaining: 385s    
step 00263 (14.5%) | loss: 3.317954 | lrm: 1.00 | dt: 260ms | tok/sec: 1,007,026 | mfu: 39.4% | epoch: 1 | remaining: 384s    
step 00264 (14.6%) | loss: 3.316142 | lrm: 1.00 | dt: 259ms | tok/sec: 1,013,610 | mfu: 39.7% | epoch: 1 | remaining: 384s    
step 00265 (14.7%) | loss: 3.314941 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,975 | mfu: 39.4% | epoch: 1 | remaining: 384s    
step 00266 (14.7%) | loss: 3.312778 | lrm: 1.00 | dt: 260ms | tok/sec: 1,006,561 | mfu: 39.4% | epoch: 1 | remaining: 383s    
step 00267 (14.8%) | loss: 3.310576 | lrm: 1.00 | dt: 260ms | tok/sec: 1,006,823 | mfu: 39.4% | epoch: 1 | remaining: 383s    
step 00268 (14.8%) | loss: 3.313032 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,698 | mfu: 39.3% | epoch: 1 | remaining: 383s    
step 00269 (14.9%) | loss: 3.310229 | lrm: 1.00 | dt: 259ms | tok/sec: 1,010,559 | mfu: 39.6% | epoch: 1 | remaining: 383s    
step 00270 (15.0%) | loss: 3.303598 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,927 | mfu: 39.3% | epoch: 1 | remaining: 382s    
step 00271 (15.0%) | loss: 3.305514 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,786 | mfu: 39.5% | epoch: 1 | remaining: 382s    
step 00272 (15.1%) | loss: 3.302225 | lrm: 1.00 | dt: 258ms | tok/sec: 1,014,884 | mfu: 39.7% | epoch: 1 | remaining: 382s    
step 00273 (15.1%) | loss: 3.298649 | lrm: 1.00 | dt: 259ms | tok/sec: 1,011,096 | mfu: 39.6% | epoch: 1 | remaining: 382s    
step 00274 (15.2%) | loss: 3.292834 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,215 | mfu: 39.2% | epoch: 1 | remaining: 381s    
step 00275 (15.2%) | loss: 3.293739 | lrm: 1.00 | dt: 260ms | tok/sec: 1,006,822 | mfu: 39.4% | epoch: 1 | remaining: 381s    
step 00276 (15.3%) | loss: 3.292199 | lrm: 1.00 | dt: 260ms | tok/sec: 1,009,350 | mfu: 39.5% | epoch: 1 | remaining: 381s    
step 00277 (15.4%) | loss: 3.286969 | lrm: 1.00 | dt: 259ms | tok/sec: 1,013,518 | mfu: 39.7% | epoch: 1 | remaining: 381s    
step 00278 (15.4%) | loss: 3.292041 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,393 | mfu: 39.4% | epoch: 1 | remaining: 380s    
step 00279 (15.5%) | loss: 3.286557 | lrm: 1.00 | dt: 259ms | tok/sec: 1,012,039 | mfu: 39.6% | epoch: 1 | remaining: 380s    
step 00280 (15.5%) | loss: 3.280372 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,521 | mfu: 39.5% | epoch: 1 | remaining: 380s    
step 00281 (15.6%) | loss: 3.279198 | lrm: 1.00 | dt: 259ms | tok/sec: 1,012,474 | mfu: 39.6% | epoch: 1 | remaining: 380s    
step 00282 (15.6%) | loss: 3.275285 | lrm: 1.00 | dt: 260ms | tok/sec: 1,007,333 | mfu: 39.4% | epoch: 1 | remaining: 379s    
step 00283 (15.7%) | loss: 3.273916 | lrm: 1.00 | dt: 260ms | tok/sec: 1,009,659 | mfu: 39.5% | epoch: 1 | remaining: 379s    
step 00284 (15.8%) | loss: 3.273513 | lrm: 1.00 | dt: 259ms | tok/sec: 1,011,383 | mfu: 39.6% | epoch: 1 | remaining: 379s    
step 00285 (15.8%) | loss: 3.274573 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,174 | mfu: 39.3% | epoch: 1 | remaining: 379s    
step 00286 (15.9%) | loss: 3.274037 | lrm: 1.00 | dt: 259ms | tok/sec: 1,013,117 | mfu: 39.7% | epoch: 1 | remaining: 378s    
step 00287 (15.9%) | loss: 3.274762 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,306 | mfu: 39.4% | epoch: 1 | remaining: 378s    
step 00288 (16.0%) | loss: 3.271387 | lrm: 1.00 | dt: 260ms | tok/sec: 1,009,870 | mfu: 39.5% | epoch: 1 | remaining: 378s    
step 00289 (16.1%) | loss: 3.269528 | lrm: 1.00 | dt: 260ms | tok/sec: 1,006,948 | mfu: 39.4% | epoch: 1 | remaining: 378s    
step 00290 (16.1%) | loss: 3.275804 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,017 | mfu: 39.5% | epoch: 1 | remaining: 377s    
step 00291 (16.2%) | loss: 3.275680 | lrm: 1.00 | dt: 259ms | tok/sec: 1,012,747 | mfu: 39.6% | epoch: 1 | remaining: 377s    
step 00292 (16.2%) | loss: 3.274020 | lrm: 1.00 | dt: 259ms | tok/sec: 1,012,174 | mfu: 39.6% | epoch: 1 | remaining: 377s    
step 00293 (16.3%) | loss: 3.274684 | lrm: 1.00 | dt: 260ms | tok/sec: 1,006,677 | mfu: 39.4% | epoch: 1 | remaining: 376s    
step 00294 (16.3%) | loss: 3.272998 | lrm: 1.00 | dt: 262ms | tok/sec: 1,002,450 | mfu: 39.2% | epoch: 1 | remaining: 376s    
step 00295 (16.4%) | loss: 3.275444 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,930 | mfu: 39.5% | epoch: 1 | remaining: 376s    
step 00296 (16.5%) | loss: 3.277052 | lrm: 1.00 | dt: 261ms | tok/sec: 1,006,111 | mfu: 39.4% | epoch: 1 | remaining: 376s    
step 00297 (16.5%) | loss: 3.279941 | lrm: 1.00 | dt: 260ms | tok/sec: 1,009,663 | mfu: 39.5% | epoch: 1 | remaining: 375s    
step 00298 (16.6%) | loss: 3.274770 | lrm: 1.00 | dt: 259ms | tok/sec: 1,013,454 | mfu: 39.7% | epoch: 1 | remaining: 375s    
step 00299 (16.6%) | loss: 3.274918 | lrm: 1.00 | dt: 258ms | tok/sec: 1,016,622 | mfu: 39.8% | epoch: 1 | remaining: 375s    
step 00300 (16.7%) | loss: 3.266786 | lrm: 1.00 | dt: 259ms | tok/sec: 1,011,849 | mfu: 39.6% | epoch: 1 | remaining: 375s    
step 00301 (16.7%) | loss: 3.262373 | lrm: 1.00 | dt: 258ms | tok/sec: 1,015,019 | mfu: 39.7% | epoch: 1 | remaining: 374s    
step 00302 (16.8%) | loss: 3.261810 | lrm: 1.00 | dt: 257ms | tok/sec: 1,019,720 | mfu: 39.9% | epoch: 1 | remaining: 374s    
step 00303 (16.9%) | loss: 3.262478 | lrm: 1.00 | dt: 260ms | tok/sec: 1,007,433 | mfu: 39.4% | epoch: 1 | remaining: 374s    
step 00304 (16.9%) | loss: 3.263999 | lrm: 1.00 | dt: 258ms | tok/sec: 1,017,155 | mfu: 39.8% | epoch: 1 | remaining: 374s    
step 00305 (17.0%) | loss: 3.262417 | lrm: 1.00 | dt: 258ms | tok/sec: 1,016,849 | mfu: 39.8% | epoch: 1 | remaining: 373s    
step 00306 (17.0%) | loss: 3.259437 | lrm: 1.00 | dt: 259ms | tok/sec: 1,010,555 | mfu: 39.6% | epoch: 1 | remaining: 373s    
step 00307 (17.1%) | loss: 3.259370 | lrm: 1.00 | dt: 259ms | tok/sec: 1,012,576 | mfu: 39.6% | epoch: 1 | remaining: 373s    
